sentence,entities
"“I 
didn’t, I swear it, Father, don’t send me back to the 
dementors — ” 

“You are further accused,” bellowed Mr. Crouch, “of 
using the Cruciatus Curse on Frank Longbottom’s 
wife, when he would not give you information.",['Mr.']
"“I now ask the jury,” shouted Mr. Crouch, “to raise 
their hands if they believe, as I do, that these crimes 
deserve a life sentence in Azkaban!” 

",['Mr.']
"Page | 659 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“You are no son of mine!” bellowed Mr. Crouch, his 
eyes bulging suddenly.",['Mr.']
"There was an Albus Dumbledore sitting on his right, 
watching Crouch’s son being dragged away by the 
dementors — and there was an Albus Dumbledore on 
his left, looking right at him. 

",['Dumbledore']
"“Come,” said the Dumbledore on his left, and he put 
his hand under Harry’s elbow.",['Dumbledore']
"Harry felt himself 
rising into the air; the dungeon dissolved around him; 
for a moment, all was blackness, and then he felt as 
though he had done a slow-motion somersault, 
suddenly landing flat on his feet, in what seemed like 
the dazzling light of Dumbledore ’s sunlit office.",['Dumbledore']
"The 
stone basin was shimmering in the cabinet in front of 
him, and Albus Dumbledore was standing beside 
him. 

",['Dumbledore']
"sort of open and 



Page | 660 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“I quite understand,” said Dumbledore.",['Dumbledore']
"It is called a Pensieve,” said Dumbledore.",['Dumbledore']
"“At these times,” said Dumbledore, indicating the 
stone basin, “I use the Pensieve.",['Dumbledore']
"“Certainly,” said Dumbledore.",['Dumbledore']
"Dumbledore drew his wand out of the inside of his 
robes and placed the tip into his own silvery hair, 
near his temple.",['Dumbledore']
"Dumbledore added this fresh thought to the basin, 
and Harry, astonished, saw his own face swimming 
Page | 661 Harry Potter and the Goblet of Fire - J.K. Rowling 




around the surface of the bowl.",['Dumbledore']
"Dumbledore placed 
his long hands on either side of the Pensieve and 
swirled it, rather as a gold prospector would pan for 
fragments of gold . . .",['Dumbledore']
"and Harry saw his own face 
change smoothly into Snape’s, who opened his mouth 
and spoke to the ceiling, his voice echoing slightly. 

",['Snape']
"Karkaroff’s too ... stronger and 
clearer than ever ...” 

“A connection I could have made without assistance,” 
Dumbledore sighed, “but never mind.”",['Dumbledore']
"He peered over 
the top of his half-moon spectacles at Harry, who was 
gaping at Snape’s face, which was continuing to swirl 
around the bowl.",['Snape']
"“I was using the Pensieve when Mr. 
Fudge arrived for our meeting and put it away rather 
hastily.",['Mr.']
Dumbledore shook his head.,['Dumbledore']
"She took no notice whatsoever of Harry or Professor 
Dumbledore.",['Dumbledore']
"When she spoke, her voice echoed as 
Snape’s had done, as though it were coming from the 
depths of the stone basin.",['Snape']
"“He put a hex on me, 
Professor Dumbledore, and I was only teasing him, 
sir.",['Dumbledore']
"Page | 662 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“But why, Bertha,” said Dumbledore sadly, looking up 
at the now silently revolving girl, “why did you have to 
follow him in the first place?” 

",['Dumbledore']
"“Yes,” said Dumbledore, prodding the thoughts in the 
basin again; Bertha sank back into them, and they 
became silvery and opaque once more.",['Dumbledore']
"The silvery light from the Pensieve illuminated 
Dumbledore’s face, and it struck Harry suddenly how 
very old he was looking.",['Dumbledore']
"He knew, of course, that 
Dumbledore was getting on in years, but somehow he 
never really thought of Dumbledore as an old man. 

",['Dumbledore']
"“So, Harry,” said Dumbledore quietly.",['Dumbledore']
"He hesitated here, wondering if a reprimand was 
coming, but Dumbledore merely said, “Quite 
understandable.",['Dumbledore']
"you 
know who Wormtail — ” 

“I do know,” said Dumbledore promptly.",['Dumbledore']
"Dumbledore merely looked at him. 

",['Dumbledore']
"“I see,” said Dumbledore quietly.",['Dumbledore']
"“You are not Sirius’s only correspondent,” said 
Dumbledore.",['Dumbledore']
"Dumbledore got up and began walking up and down 
behind his desk.",['Dumbledore']
"Dumbledore stopped pacing and looked at Harry. 

",['Dumbledore']
"Page | 664 Harry Potter and the Goblet of Fire - J.K. Rowling 




Dumbledore looked very intently at Harry for a 
moment, and then said, “I have a theory, no more 
than that. ...",['Dumbledore']
"“But ... why?” 

“Because you and he are connected by the curse that 
failed,” said Dumbledore.",['Dumbledore']
"“It is possible,” said Dumbledore.",['Dumbledore']
“How indeed?” muttered Dumbledore.,['Dumbledore']
"“How indeed 



Neither Dumbledore nor Harry spoke for a while. 
",['Dumbledore']
"Dumbledore was gazing across the room, and, every 
now and then, placing his wand tip to his temple and 
adding another shining silver thought to the seething 
mass within the Pensieve. 

",['Dumbledore']
"“Voldemort?” said Dumbledore, looking at Harry over 
the Pensieve.",['Dumbledore']
"It was the characteristic, piercing look 
Dumbledore had given him on other occasions, and 
always made Harry feel as though Dumbledore were 
seeing right through him in a way that even Moody’s 
Page | 665 Harry Potter and the Goblet of Fire - J.K. Rowling 




magical eye could not.",['Dumbledore']
"Dumbledore sighed again, and he looked older, and 
wearier, than ever. 

",['Dumbledore']
"Mr. Crouch 
too has disappeared ... within these very grounds. 

",['Mr.']
"Dumbledore looked very seriously at Harry. 

",['Dumbledore']
"Silence fell between them again, 
Dumbledore extracting thoughts every now and then. 
",['Dumbledore']
"“Yes, Harry?” said Dumbledore. 

",['Dumbledore']
"Page | 666 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“You could,” said Dumbledore heavily.",['Dumbledore']
Dumbledore gave Harry a very sharp look.,['Dumbledore']
"“Yes, they were talking about Neville’s parents,” said 
Dumbledore.",['Dumbledore']
"“No,” said Dumbledore, his voice full of a bitterness 
Harry had never heard there before.",['Dumbledore']
"“The Longbottoms were very popular,” said 
Dumbledore.",['Dumbledore']
"“Then Mr. Crouch’s son might not have been 
involved?” said Harry slowly. 

",['Mr.']
"Dumbledore shook his head. 

",['Dumbledore']
"“Er,” he said, “Mr. Bagman ...” 

""... has never been accused of any Dark activity 
since,” said Dumbledore calmly. 

","['Dumbledore', 'Mr.']"
"“Right,” said Harry hastily, staring at the contents of 
the Pensieve again, which were swirling more slowly 
now that Dumbledore had stopped adding thoughts. 
",['Dumbledore']
"Snape’s face was swimming on the surface 
again.",['Snape']
"Dumbledore glanced down into it, and then up 
at Harry. 

",['Dumbledore']
"“No more has Professor Snape,” he said. 

",['Snape']
"Harry looked into Dumbledore ’s light blue eyes, and 
the thing he really wanted to know spilled out of his 
mouth before he could stop it. 

",['Dumbledore']
"Page | 668 Harry Potter and the Goblet of Fire - J.K. Rowling 




Dumbledore held Harry’s gaze for a few seconds, and 
then said, “That, Harry, is a matter between Professor 
Snape and myself.” 

","['Snape', 'Dumbledore']"
"Harry knew that the interview was over; Dumbledore 
did not look angry, yet there was a finality in his tone 
that told Harry it was time to go.",['Dumbledore']
"He stood up, and so 
did Dumbledore. 

",['Dumbledore']
"Dumbledore was standing over 
the Pensieve, his face lit from beneath by its silvery 
spots of light, looking older than ever.",['Dumbledore']
"Page | 669 



Harry Potter and the Goblet of Fire - J.K. Rowling 






THE THIRD TASK 

“Dumbledore reckons You- Know-",['Dumbledore']
"Ron whispered. 

",['Ron']
"Everything Harry had seen in the Pensieve, nearly 
everything Dumbledore had told and shown him 
afterward, he had now shared with Ron and 
Hermione — and, of course, with Sirius, to whom 
Harry had sent an owl the moment he had left 
Dumbledore’s office.","['Ron', 'Dumbledore']"
"Harry, Ron, and Hermione sat 
up late in the common room once again that night, 
talking it all over until Harry’s mind was reeling, until 
he understood what Dumbledore had meant about a 
head becoming so full of thoughts that it would have 
been a relief to siphon them off. 

","['Ron', 'Dumbledore']"
Ron stared into the common room fire.,['Ron']
"Harry thought 
he saw Ron shiver slightly, even though the evening 
was warm. 

",['Ron']
“And he trusts Snape?”,['Snape']
Ron said.,['Ron']
"“He really trusts 
Snape, even though he knows he was a Death Eater?” 



",['Snape']
"“How can you be worrying about her now?” said Ron, 
in utter disbelief. 

",['Ron']
"Mr. Crouch would have been furious he got 
off, he would have talked about it at home.” 

",['Mr.']
"Ron said, turning back to Harry. 

",['Ron']
"“We never thought of her, did we?” said Ron slowly. 
",['Ron']
"“Look what happened to Hagrid when Rita 

Page | 671 Harry Potter and the Goblet of Fire - J.K. Rowling 




found out about his mother.",['Hagrid']
"Harry and Ron went slowly upstairs to their 
dormitory.",['Ron']
"True to his word to Dumbledore, 
he had not told Ron and Hermione about Neville’s 
parents.","['Ron', 'Dumbledore']"
"Lying in the darkness, Harry felt a rush of anger and 
hate toward the people who had tortured Mr. and 
Mrs. Longbottom. ...",['Mr.']
"Ron and Hermione were supposed to be studying for 
their exams, which would finish on the day of the 

Page | 672 Harry Potter and the Goblet of Fire - J.K. Rowling 




third task, but they were putting most of their efforts 
into helping Harry prepare. 

",['Ron']
"“Good training for when we’re all Aurors,” said Ron 
excitedly, attempting the Impediment Curse on a 
wasp that had buzzed into the room and making it 
stop dead in midair. 

",['Ron']
"Tired of walking in on Harry, Hermione, and Ron all 
over the school, Professor McGonagall had given them 
permission to use the empty Transfiguration 
classroom at lunchtimes.","['Ron', 'McGonagall']"
"“Come and look at this,” said Ron, who was standing 
by the window.",['Ron']
"“What’s Malfoy doing?” 

",['Malfoy']
"Malfoy, Crabbe, and 
Goyle were standing in the shadow of a tree below. 
",['Malfoy']
"Malfoy was holding his hand up 
to his mouth and speaking into it. 

",['Malfoy']
"He cannot hope to 
lay hands on you while you are under Dumbledore’s 
protection, but all the same, take no risks : Concentrate 
on getting through that maze safely, and then we can 
turn our attention to other matters. 

",['Dumbledore']
"“What?” said Harry and Ron together, staring at her. 

",['Ron']
"“Nothing,” said Hermione quickly, trying to shove the 
paper out of sight, but Ron grabbed it.",['Ron']
"Harry Potter and the Goblet of Fire - J.K. Rowling 




“No,” said Ron, and just like Hermione, he attempted 
to push the paper out of sight. 



",['Ron']
"“No,” said Ron, in an entirely unconvincing tone. 

",['Ron']
"But before Harry could demand to see the paper, 
Draco Malfoy shouted across the Great Hall from the 
Slytherin table. 

",['Malfoy']
"Malfoy was holding a copy of the Daily Prophet too. 
",['Malfoy']
"“Let me see it,” Harry said to Ron.",['Ron']
"Very reluctantly, Ron handed over the newspaper. 
",['Ron']
"The Daily Prophet, however, has unearthed worrying 
facts about Harry Potter thatAlbus Dumbledore, 
Headmaster of Hogwarts, has carefully concealed from 
the wizarding public. 

",['Dumbledore']
"“Potter can speak Parseltongue, ” reveals Draco Malfoy, 
a Hogwarts fourth year.",['Malfoy']
"Albus Dumbledore should surely consider whether a 
boy such as this should be allowed to compete in the 
Triwizard Tournament.",['Dumbledore']
"Over at the Slytherin table, Malfoy, Crabbe, and Goyle 
were laughing at him, tapping their heads with their 
fingers, pulling grotesquely mad faces, and waggling 
their tongues like snakes. 

",['Malfoy']
Ron said.,['Ron']
"“Are you all right?” said Ron, frowning at her. 

",['Ron']
"Harry and Ron stared at each other. 

",['Ron']
Ron called after her.,['Ron']
"“S’pose so,” Harry said to Ron; but just then, 

Professor McGonagall came walking alongside the 
Gryffindor table toward him. 

","['Ron', 'McGonagall']"
"he asked Ron blankly. 

",['Ron']
"“Dunno,” said Ron.",['Ron']
"Mr. Diggory looked as though he was going to say 
something angry, but his wife laid a hand on his arm, 
and he merely shrugged and turned away. 

",['Mr.']
"Mrs. Weasley was intrigued by the Whomping 
Willow, which had been planted after she had left 
school, and reminisced at length about the 
gamekeeper before Hagrid, a man called Ogg. 

",['Hagrid']
"“The Ministry wants to 
keep Mr. Crouch’s disappearance quiet, but Percy’s 
been hauled in for questioning about the instructions 
Mr. Crouch has been sending in.",['Mr.']
"They’re not 
letting him fill in for Mr. Crouch as the fifth judge 
tonight.",['Mr.']
"“Mum — Bill!” said Ron, looking stunned, as he 
joined the Gryffindor table.",['Ron']
"“Oh ... okay,” said Ron.",['Ron']
"Fred, George, and Ginny came to sit next to them too, 
and Harry was having such a good time he felt almost 
as though he were back at the Burrow; he had 
forgotten to worry about that evening’s task, and not 
until Hermione turned up, halfway through lunch, 
did he remember that she had had a brainwave about 
Rita Skeeter. 

",['Ginny']
"Hagrid kept glancing 
along the table at her. 

",['Hagrid']
"As the enchanted ceiling overhead began to 
fade from blue to a dusky purple, Dumbledore rose to 
his feet at the staff table, and silence fell. 

",['Dumbledore']
"Will the champions please follow Mr. 
Bagman down to the stadium now.” 

",['Mr.']
"Hagrid, Professor Moody, 
Professor McGonagall, and Professor Flitwick came 
walking into the stadium and approached Bagman 
and the champions.","['McGonagall', 'Hagrid', 'Flitwick']"
"They were wearing large, red, 
luminous stars on their hats, all except Hagrid, who 
had his on the back of his moleskin vest. 

",['Hagrid']
"“We are going to be patrolling the outside of the 
maze,” said Professor McGonagall to the champions. 
",['McGonagall']
"“Good luck, Harry,” Hagrid whispered, and the four of 
them walked away in different directions, to station 
themselves around the maze.",['Hagrid']
"Tied in 
first place, with eighty-five points each — Mr. Cedric 
Diggory and Mr. Harry Potter, both of Hogwarts 
School!”",['Mr.']
"“In second place, with eighty points — Mr. Viktor 
Krum, of Durmstrang Institute!”",['Mr.']
"“And 
in third place — Miss Fleur Delacour, of Beauxbatons 
Academy!” 

",['Miss']
"Page | 686 Harry Potter and the Goblet of Fire - J.K. Rowling 




Harry could just make out Mrs. Weasley, Bill, Ron, 
and Hermione applauding Fleur politely, halfway up 
the stands.",['Ron']
“Hagrid’s Blast-Ended Skrewts!”,['Hagrid']
"He summoned the happiest thought he could, 
concentrated with all his might on the thought of 

Page | 688 Harry Potter and the Goblet of Fire - J.K. Rowling 




getting out of the maze and celebrating with Ron and 
Hermione, raised his wand, and cried, “Expecto 
Patronum).” 

",['Ron']
"perhaps that champion of 
commoners, of Mudbloods and Muggles, Albus 
Dumbledore?” 

",['Dumbledore']
"At the mention of Dumbledore’s name, the members 
of the circle stirred, and some muttered and shook 
their heads.",['Dumbledore']
"“My Lord, I was constantly on the alert,” came Lucius 
Malfoy’s voice swiftly from beneath the hood.",['Malfoy']
"“Had 
there been any sign from you, any whisper of your 
whereabouts, I would have been at your side 
immediately, nothing could have prevented me — ” 

“And yet you ran from my Mark, when a faithful 
Death Eater sent it into the sky last summer?” said 
Voldemort lazily, and Mr. Malfoy stopped talking 
abruptly.","['Mr.', 'Malfoy']"
"...” 

Voldemort moved on, and stopped, staring at the 
space — large enough for two people — that 
separated Malfoy and the next man. 

",['Malfoy']
"“The same goes for you, Nott,” said Voldemort quietly 
as he walked past a stooped figure in Mr. Goyle ’s 
shadow. 

",['Mr.']
"Then the Death Eater to the right 
of Wormtail stepped forward, and Lucius Malfoy’s 
voice spoke from under the mask. 

",['Malfoy']
"for he was a teacher at 
Dumbledore’s school ... he was easy to bend to my 
will ...",['Dumbledore']
"“There was no hope of stealing the Sorcerer’s Stone 
anymore, for I knew that Dumbledore would have 
seen to it that it was destroyed.",['Dumbledore']
"For he has been 
better protected than I think even he knows, 
protected in ways devised by Dumbledore long ago, 
when it fell to him to arrange the boy’s future. 
",['Dumbledore']
"Dumbledore invoked an ancient magic, to ensure the 
boy’s protection as long as he is in his relations’ care. 
",['Dumbledore']
"I thought his 
protection might be weaker there, away from his 
relations and Dumbledore, but I was not yet strong 
enough to attempt kidnap in the midst of a horde of 
Ministry wizards.",['Dumbledore']
"Use my Death Eater to ensure 
that the boy won the tournament — that he touched 
Page | 726 Harry Potter and the Goblet of Fire - J.K. Rowling 




the Triwizard Cup first — the cup which my Death 
Eater had turned into a Portkey, which would bring 
him here, beyond the reach of Dumbledore’s help and 
protection, and into my waiting arms.",['Dumbledore']
"And I am now going to prove my power by 
killing him, here and now, in front of you all, when 
there is no Dumbledore to help him, and no mother to 
die for him.",['Dumbledore']
"Dumbledore would like you to show 
manners. ...",['Dumbledore']
"It was the sound he 
connected with Dumbledore, and it was almost as 
though a friend were speaking in his ear. . . . 

",['Dumbledore']
"He was looking up at the starry sky, and Albus 
Dumbledore was crouched over him.",['Dumbledore']
"He raised his free hand and seized 
Dumbledore ’s wrist, while Dumbledore ’s face swam in 
and out of focus. 

",['Dumbledore']
"“Dumbledore — 
he’s dead!” 

",['Dumbledore']
"Then 
Dumbledore’s face, which was still blurred and 
misted, came closer. 

",['Dumbledore']
"...” 

Dumbledore bent down, and with extraordinary 
strength for a man so old and thin, raised Harry from 
the ground and set him on his feet.",['Dumbledore']
"“He’s ill, he’s injured — Dumbledore, 
Diggory’s parents, they’re here, they’re in the stands. 



",['Dumbledore']
"“I’ll take Harry, Dumbledore, I’ll take him — ” 

“No, I would prefer — ” 

“Dumbledore, Amos Diggory’s running ...",['Dumbledore']
"“It’s all right, son, I’ve got you ... come on ... hospital 
wing ...” 

“Dumbledore said stay,” said Harry thickly, the 
pounding in his scar making him feel as though he 
was about to throw up; his vision was blurring worse 
than ever. 

",['Dumbledore']
"He should have 
told Dumbledore, he should have said it straightaway 



“There’s a Death Eater at Hogwarts!",['Dumbledore']
"Who 
nudged Hagrid into showing you the dragons?",['Hagrid']
"Dumbledore 
would have been very suspicious if you had managed 
everything too easily.",['Dumbledore']
"I staged a loud conversation 
with Professor McGonagall about the hostages who 
had been taken, and whether Potter would think to 
use gillyweed.",['McGonagall']
"And your little elf friend ran straight to 
Snape’s office and then hurried to find you.",['Snape']
"But luckily, Dumbledore took your 
idiocy for nobility, and marked you high for it.",['Dumbledore']
"Dumbledore’s friend, the famous Auror 
. . .",['Dumbledore']
"Harry, still staring at the place where Moody’s face 
had been, saw Albus Dumbledore, Professor Snape, 
and Professor McGonagall looking back at him out of 
the Foe-Glass.","['McGonagall', 'Snape', 'Dumbledore']"
"He looked around and saw the three of 
them standing in the doorway, Dumbledore in front, 
his wand outstretched. 

",['Dumbledore']
"At that moment, Harry fully understood for the first 
time why people said Dumbledore was the only wizard 
Voldemort had ever feared.",['Dumbledore']
"The look upon 
Dumbledore ’s face as he stared down at the 
unconscious form of Mad-Eye Moody was more 
terrible than Harry could have ever imagined.",['Dumbledore']
"There 
was no benign smile upon Dumbledore ’s face, no 
twinkle in the eyes behind the spectacles.",['Dumbledore']
"There was 
cold fury in every line of the ancient face; a sense of 
power radiated from Dumbledore as though he were 
giving off burning heat. 

",['Dumbledore']
"Snape followed 

Page | 750 Harry Potter and the Goblet of Fire - J.K. Rowling 




him, looking into the Foe-Glass, where his own face 
was still visible, glaring into the room.",['Snape']
"Professor 
McGonagall went straight to Harry. 

",['McGonagall']
"“No,” said Dumbledore sharply. 

",['Dumbledore']
"“Dumbledore, he ought to — look at him — he’s been 
through enough tonight — ” 

“He will stay, Minerva, because he needs to 
understand,” said Dumbledore curtly.",['Dumbledore']
"“This is not Alastor Moody,” said Dumbledore quietly. 
",['Dumbledore']
"Dumbledore bent down over Moody’s limp form and 
put a hand inside his robes.",['Dumbledore']
"Then he turned 
to Professors McGonagall and Snape. 

","['McGonagall', 'Snape']"
"Minerva, kindly 
go down to Hagrid’s house, where you will find a large 
black dog sitting in the pumpkin patch.",['Hagrid']
"If either Snape or McGonagall found these 
instructions peculiar, they hid their confusion.","['McGonagall', 'Snape']"
"Dumbledore walked 
over to the trunk with seven locks, fitted the first key 
in the lock, and opened it.",['Dumbledore']
"Dumbledore closed the trunk, placed a 
second key in the second lock, and opened the trunk 
again.",['Dumbledore']
"Harry watched, astounded, 
as Dumbledore placed the third, fourth, fifth, and 
sixth keys in their respective locks, reopening the 
trunk, and each time revealing different contents. 
",['Dumbledore']
"Dumbledore climbed into the trunk, lowered himself, 
and fell lightly onto the floor beside the sleeping 
Moody.",['Dumbledore']
"Harry did as he was told; Dumbledore covered Moody 
in the cloak, tucked it around him, and clambered 
out of the trunk again.",['Dumbledore']
"“Polyjuice Potion, Harry,” said Dumbledore.",['Dumbledore']
"You see his hair ...” Dumbledore 
looked down on the Moody in the trunk.",['Dumbledore']
"Dumbledore pulled out the chair at the desk and sat 
down upon it, his eyes fixed upon the unconscious 
Moody on the floor.",['Dumbledore']
"He had seen him in Dumbledore’s Pensieve, 
had watched him being led away from court by the 
dementors, trying to convince Mr. Crouch that he was 
innocent . . .","['Dumbledore', 'Mr.']"
"Snape had returned with Winky at his heels. 

",['Snape']
"Professor McGonagall was right behind them. 

",['McGonagall']
"Snape said, stopping dead in the doorway. 
",['Snape']
"“Good heavens,” said Professor McGonagall, stopping 
dead and staring down at the man on the floor. 

",['McGonagall']
"Filthy, disheveled, Winky peered around Snape’s legs. 
",['Snape']
"“He is simply Stunned, Winky,” said Dumbledore. 
",['Dumbledore']
"Snape handed Dumbledore a small glass bottle of 
completely clear liquid: the Veritaserum with which 
he had threatened Harry in class.","['Snape', 'Dumbledore']"
"Dumbledore got up, 
bent over the man on the floor, and pulled him into a 
sitting position against the wall beneath the Foe- 
Glass, in which the reflections of Dumbledore, Snape, 
and McGonagall were still glaring down upon them 
Page | 754 Harry Potter and the Goblet of Fire - J.K. Rowling 




all.","['McGonagall', 'Snape', 'Dumbledore']"
"Dumbledore forced the man’s 
mouth open and poured three drops inside it.",['Dumbledore']
"Dumbledore knelt before him, so that 
their faces were level. 

",['Dumbledore']
"Dumbledore asked quietly. 

",['Dumbledore']
"“I would like you to tell us,” said Dumbledore softly, 
“how you came to be here.",['Dumbledore']
"“And what did your father do with you, when he had 
got you home?” said Dumbledore quietly. 

",['Dumbledore']
"“How did your father subdue you?” said Dumbledore. 

",['Dumbledore']
"Page | 756 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“Did anybody ever discover that you were still alive?” 
said Dumbledore softly.",['Dumbledore']
"“Tell me about the Quidditch World Cup,” said 
Dumbledore. 

",['Dumbledore']
"“So you took the wand,” said Dumbledore, “and what 
did you do with it?” 

",['Dumbledore']
"“And what did Lord Voldemort ask you to do?” said 
Dumbledore. 

",['Dumbledore']
"But first — ” 

“You needed Alastor Moody,” said Dumbledore.",['Dumbledore']
"To find out about his past, learn 
his habits, so that I could fool even Dumbledore.",['Dumbledore']
"“And what became of Wormtail after you attacked 
Moody?” said Dumbledore. 

",['Dumbledore']
"“But your father escaped,” said Dumbledore. 

",['Dumbledore']
"My father was going to tell 
Dumbledore everything, to confess.",['Dumbledore']
"The map that had almost mined everything.” 

“Map?” said Dumbledore quickly.",['Dumbledore']
"Potter 
saw me stealing more ingredients for the Polyjuice 
Potion from Snape’s office one night.",['Snape']
"Potter believed my father was 
after Snape. 

",['Snape']
Potter ran to get Dumbledore.,['Dumbledore']
"“You killed your father,” Dumbledore said, in the 
same soft voice.",['Dumbledore']
He met Snape.,['Snape']
"Dumbledore 
joined them.",['Dumbledore']
"I watched Potter bringing Dumbledore 
out of the castle.",['Dumbledore']
"I 
told Dumbledore Snape had told me where to come. 

","['Snape', 'Dumbledore']"
“Dumbledore told me to go and look for my father.,['Dumbledore']
"I buried it, while wearing 
the Invisibility Cloak, in the freshly dug earth in front 
of Hagrid’s cabin.” 

",['Hagrid']
"Then Dumbledore said, “And tonight 



“I offered to carry the Triwizard Cup into the maze 
before dinner,” whispered Barty Crouch.",['Dumbledore']
"Page | 763 



Harry Potter and the Goblet of Fire - J.K. Rowling 






THE PARTING OF THE WAYS 

Dumbledore stood up.",['Dumbledore']
"He turned to Professor 
McGonagall. 

",['McGonagall']
"“Minerva, could I ask you to stand guard here while I 
take Harry upstairs?” 

“Of course,” said Professor McGonagall.",['McGonagall']
"“Severus” — Dumbledore turned to Snape — “please 
tell Madam Pomfrey to come down here; we need to 
get Alastor Moody into the hospital wing.","['Snape', 'Dumbledore']"
"Snape nodded silently and swept out of the room. 

",['Snape']
"Dumbledore said gently. 

",['Dumbledore']
"Dumbledore 
gripped his arm and helped him out into the dark 
corridor. 

",['Dumbledore']
"“Professor,” Harry mumbled, “where are Mr. and Mrs. 
Diggory?” 

",['Mr.']
"“They are with Professor Sprout,” said Dumbledore. 
",['Dumbledore']
"Dumbledore 
gave the password, it sprang aside, and he and Harry 
went up the moving spiral staircase to the oak door. 
",['Dumbledore']
Dumbledore pushed it open.,['Dumbledore']
"Dumbledore began to tell Sirius everything Barty 
Crouch had said.",['Dumbledore']
Dumbledore stopped talking.,['Dumbledore']
"Dumbledore was going to question 
him.",['Dumbledore']
"“I need to know what happened after you touched the 
Portkey in the maze, Harry,” said Dumbledore. 

",['Dumbledore']
"Page | 766 Harry Potter and the Goblet of Fire - J.K. Rowling 




“We can leave that till morning, can’t we, 
Dumbledore?” said Sirius harshly.",['Dumbledore']
"Harry felt a rush of gratitude toward Sirius, but 
Dumbledore took no notice of Sirius’s words.",['Dumbledore']
"“If I thought I could help you,” Dumbledore said 
gently, “by putting you into an enchanted sleep and 
allowing you to postpone the moment when you 
would have to think about what has happened 
tonight, I would do it.",['Dumbledore']
"Once or twice, Sirius made a noise as though about to 
say something, his hand still tight on Harry’s 
shoulder, but Dumbledore raised his hand to stop 
him, and Harry was glad of this, because it was easier 
to keep going now he had started.",['Dumbledore']
"When Harry told of Wormtail piercing his arm with 
the dagger, however, Sirius let out a vehement 
exclamation and Dumbledore stood up so quickly that 
Harry started.",['Dumbledore']
"Dumbledore walked around the desk 
and told Harry to stretch out his arm.",['Dumbledore']
"“He said my blood would make him stronger than if 
he’d used someone else’s,” Harry told Dumbledore. 

",['Dumbledore']
"For a fleeting instant, Harry thought he saw a gleam 
of something like triumph in Dumbledore ’s eyes.",['Dumbledore']
"But 
next second, Harry was sure he had imagined it, for 
when Dumbledore had returned to his seat behind 
the desk, he looked as old and weary as Harry had 
ever seen him. 

",['Dumbledore']
"he said, looking from Harry 
to Dumbledore.",['Dumbledore']
"“Why?” 

Harry looked up at Dumbledore again, on whose face 
there was an arrested look. 

",['Dumbledore']
"“Exactly,” said Dumbledore.",['Dumbledore']
"“Yes,” said Dumbledore.",['Dumbledore']
"“Mr. Ollivander wrote to tell 
me you had bought the second wand, the moment 
you left his shop four years ago.” 

",['Mr.']
"Page | 769 



Harry Potter and the Goblet of Fire - J.K. Rowling 




“They will not work properly against each other,” said 
Dumbledore.",['Dumbledore']
"“Which means,” said Dumbledore slowly, his eyes 
upon Harry’s face, “that some form of Cedric must 
have reappeared.” 

",['Dumbledore']
"“No spell can reawaken the dead,” said Dumbledore 
heavily.",['Dumbledore']
"“An echo,” said Dumbledore, “which retained Cedric’s 
appearance and character.",['Dumbledore']
"And ...” 

“Your parents?” said Dumbledore quietly. 

",['Dumbledore']
"“The last murders the wand performed,” said 
Dumbledore, nodding.",['Dumbledore']
"“I will say it again,” said Dumbledore as the phoenix 
rose into the air and resettled itself upon the perch 
beside the door.",['Dumbledore']
"He transformed back 
into the great black dog and walked with Harry and 
Dumbledore out of the office, accompanying them 
down a flight of stairs to the hospital wing. 

",['Dumbledore']
"When Dumbledore pushed open the door, Harry saw 
Mrs. Weasley, Bill, Ron, and Hermione grouped 
around a harassed-looking Madam Pomfrey.","['Ron', 'Dumbledore']"
"All of them whipped 
around as Harry, Dumbledore, and the black dog 
entered, and Mrs. Weasley let out a kind of muffled 
scream. 

",['Dumbledore']
"She started to hurry toward him, but Dumbledore 
moved between them. 

",['Dumbledore']
"If 
he would like you all to stay with him,” he added, 
looking around at Ron, Hermione, and Bill too, “you 
may do so.",['Ron']
"She 
rounded on Ron, Hermione, and Bill as though they 
were being noisy, and hissed, “Did you hear?",['Ron']
"“This dog will be remaining with Harry for a while,” 
said Dumbledore simply.",['Dumbledore']
"Harry felt an inexpressible sense of gratitude to 
Dumbledore for asking the others not to question 
him.",['Dumbledore']
"“I will be back to see you as soon as I have met with 
Fudge, Harry,” said Dumbledore.",['Dumbledore']
"Ron, Hermione, Bill, Mrs. Weasley, and the black 
dog came around the screen and settled themselves 
in chairs on either side of him.",['Ron']
"Ron and Hermione 
were looking at him almost cautiously, as though 
scared of him. 

",['Ron']
"“And that’s 
Minerva McGonagall’s, isn’t it?",['McGonagall']
"“You should never have brought it inside the castle!” 
yelled Professor McGonagall.",['McGonagall']
"“When Dumbledore 
finds out — ” 

Harry heard the hospital doors burst open.",['Dumbledore']
"Professors 
McGonagall and Snape were at his heels. 

","['McGonagall', 'Snape']"
“Where’s Dumbledore?”,['Dumbledore']
