start_sent,sentences,entities
5971,"He couldn’t move a muscle. Petrified, he 
watched as Quirrell reached up and began to unwrap 
his turban. What was going on?",['Quirrell']
5972,"Petrified, he 
watched as Quirrell reached up and began to unwrap 
his turban. What was going on? The turban fell away. 
","['The', 'Quirrell']"
5973,"What was going on? The turban fell away. 
 Quirrell’s head looked strangely small without it. 

","['The', 'Quirrell']"
5974,"The turban fell away. 
 Quirrell’s head looked strangely small without it. 

 Then he turned slowly on the spot. 

","['The', 'Quirrell', 'the']"
5975,"Quirrell’s head looked strangely small without it. 

 Then he turned slowly on the spot. 

 Harry would have screamed, but he couldn’t make a 
sound.","['Harry', 'Quirrell', 'the']"
5976,"Then he turned slowly on the spot. 

 Harry would have screamed, but he couldn’t make a 
sound. Where there should have been a back to 
Quirrell’s head, there was a face, the most terrible 
face Harry had ever seen.","['Harry', 'face', 'Quirrell', 'the']"
5977,"Harry would have screamed, but he couldn’t make a 
sound. Where there should have been a back to 
Quirrell’s head, there was a face, the most terrible 
face Harry had ever seen. It was chalk white with 
glaring red eyes and slits for nostrils, like a snake. 

","['the', 'Harry', 'Quirrell', 'face']"
5978,"Where there should have been a back to 
Quirrell’s head, there was a face, the most terrible 
face Harry had ever seen. It was chalk white with 
glaring red eyes and slits for nostrils, like a snake. 

 “Harry Potter ...” it whispered. 

","['the', 'Harry Potter', 'face', 'Harry', 'Quirrell']"
5979,"It was chalk white with 
glaring red eyes and slits for nostrils, like a snake. 

 “Harry Potter ...” it whispered. 

 Harry tried to take a step backward but his legs 
wouldn’t move. 

","['Harry', 'Harry Potter']"
5980,"“Harry Potter ...” it whispered. 

 Harry tried to take a step backward but his legs 
wouldn’t move. 

 “See what I have become?”","['Harry', 'Harry Potter']"
5981,"Harry tried to take a step backward but his legs 
wouldn’t move. 

 “See what I have become?” the face said.","['Harry', 'face', 'the']"
5982,"“See what I have become?” the face said. “Mere 
shadow and vapor ...","['face', 'the']"
5983,"the face said. “Mere 
shadow and vapor ... I have form only when I can 
share another’s body . . .","['face', 'the']"
5986,"but there have always been 
those willing to let me into their hearts and minds. ... 
 Unicorn blood has strengthened me, these past weeks 
. . . you saw faithful Quirrell drinking it for me in the 
forest ... and once I have the Elixir of Life, I will be 
able to create a body of my own. ...","['forest', 'able', 'Quirrell', 'the']"
5987,"Unicorn blood has strengthened me, these past weeks 
. . . you saw faithful Quirrell drinking it for me in the 
forest ... and once I have the Elixir of Life, I will be 
able to create a body of my own. ... Now ... why don’t 
you give me that Stone in your pocket?” 

","['forest', 'able', 'Quirrell', 'the']"
5988,"you saw faithful Quirrell drinking it for me in the 
forest ... and once I have the Elixir of Life, I will be 
able to create a body of my own. ... Now ... why don’t 
you give me that Stone in your pocket?” 

 So he knew.","['forest', 'able', 'Quirrell', 'the']"
5989,"Now ... why don’t 
you give me that Stone in your pocket?” 

 So he knew. The feeling suddenly surged back into 
Harry’s legs.","['The', 'Harry']"
5990,"So he knew. The feeling suddenly surged back into 
Harry’s legs. He stumbled backward. 

","['The', 'Harry']"
5991,"The feeling suddenly surged back into 
Harry’s legs. He stumbled backward. 

 “Don’t be a fool,” snarled the face.","['The', 'Harry', 'face', 'the']"
5992,"He stumbled backward. 

 “Don’t be a fool,” snarled the face. “Better save your 
own life and join me ... or you’ll meet the same end as 
your parents. ...","['face', 'the']"
5993,"“Don’t be a fool,” snarled the face. “Better save your 
own life and join me ... or you’ll meet the same end as 
your parents. ... They died begging me for mercy. ...” 

","['face', 'mercy', 'the']"
5994,"“Better save your 
own life and join me ... or you’ll meet the same end as 
your parents. ... They died begging me for mercy. ...” 

 “LIAR!”","['mercy', 'the']"
5995,"They died begging me for mercy. ...” 

 “LIAR!” Harry shouted suddenly. 



","['Harry', 'mercy']"
5996,"“LIAR!” Harry shouted suddenly. 



 Page | 330 Harry Potter and the Philosophers Stone - J.K. Rowling 




Quirrell was walking backward at him, so that 
Voldemort could still see him.","['the', 'Harry Potter', 'Harry', 'Quirrell', 'Voldemort']"
5997,"Harry shouted suddenly. 



 Page | 330 Harry Potter and the Philosophers Stone - J.K. Rowling 




Quirrell was walking backward at him, so that 
Voldemort could still see him. The evil face was now 
smiling. 

","['the', 'Harry Potter', 'face', 'evil', 'The', 'Harry', 'Quirrell', 'Voldemort']"
5998,"Page | 330 Harry Potter and the Philosophers Stone - J.K. Rowling 




Quirrell was walking backward at him, so that 
Voldemort could still see him. The evil face was now 
smiling. 

 “How touching ...” it hissed.","['the', 'Harry Potter', 'face', 'evil', 'The', 'Quirrell', 'Voldemort']"
5999,"The evil face was now 
smiling. 

 “How touching ...” it hissed. “I always value bravery. 

","['The', 'face', 'evil']"
6006,"but 
your mother needn’t have died ... she was trying to 
protect you. ... Now give me the Stone, unless you 
want her to have died in vain.” 

",['the']
6007,"she was trying to 
protect you. ... Now give me the Stone, unless you 
want her to have died in vain.” 

 “NEVER!” 

",['the']
6008,"Now give me the Stone, unless you 
want her to have died in vain.” 

 “NEVER!” 

 Harry sprang toward the flame door, but Voldemort 
screamed “SEIZE HIM!”","['Harry', 'Voldemort', 'the']"
6009,"“NEVER!” 

 Harry sprang toward the flame door, but Voldemort 
screamed “SEIZE HIM!” and the next second, Harry 
felt Quirrell’s hand close on his wrist.","['Harry', 'Quirrell', 'Voldemort', 'the']"
6010,"Harry sprang toward the flame door, but Voldemort 
screamed “SEIZE HIM!” and the next second, Harry 
felt Quirrell’s hand close on his wrist. At once, a 
needle-sharp pain seared across Harry’s scar; his 
head felt as though it was about to split in two; he 
yelled, struggling with all his might, and to his 
surprise, Quirrell let go of him.","['Harry', 'Quirrell', 'Voldemort', 'the']"
6011,"and the next second, Harry 
felt Quirrell’s hand close on his wrist. At once, a 
needle-sharp pain seared across Harry’s scar; his 
head felt as though it was about to split in two; he 
yelled, struggling with all his might, and to his 
surprise, Quirrell let go of him. The pain in his head 
lessened — he looked around wildly to see where 
Quirrell had gone, and saw him hunched in pain, 
looking at his fingers — they were blistering before his 
eyes. 

","['The', 'Harry', 'Quirrell', 'the']"
6012,"At once, a 
needle-sharp pain seared across Harry’s scar; his 
head felt as though it was about to split in two; he 
yelled, struggling with all his might, and to his 
surprise, Quirrell let go of him. The pain in his head 
lessened — he looked around wildly to see where 
Quirrell had gone, and saw him hunched in pain, 
looking at his fingers — they were blistering before his 
eyes. 

 “Seize him!","['The', 'Harry', 'Quirrell']"
6013,"The pain in his head 
lessened — he looked around wildly to see where 
Quirrell had gone, and saw him hunched in pain, 
looking at his fingers — they were blistering before his 
eyes. 

 “Seize him! SEIZE HIM!” shrieked Voldemort again, 
and Quirrell lunged, knocking Harry clean off his feet, 
landing on top of him, both hands around Harry’s 
neck —","['The', 'Harry', 'Quirrell', 'Voldemort']"
6014,"“Seize him! SEIZE HIM!” shrieked Voldemort again, 
and Quirrell lunged, knocking Harry clean off his feet, 
landing on top of him, both hands around Harry’s 
neck — Harry’s scar was almost blinding him with 
pain, yet he could see Quirrell howling in agony. 

","['Harry', 'Quirrell', 'Voldemort']"
6015,"SEIZE HIM!” shrieked Voldemort again, 
and Quirrell lunged, knocking Harry clean off his feet, 
landing on top of him, both hands around Harry’s 
neck — Harry’s scar was almost blinding him with 
pain, yet he could see Quirrell howling in agony. 

 “Master, I cannot hold him — my hands — my 
hands!” 

","['Harry', 'Quirrell', 'Voldemort']"
6016,"Harry’s scar was almost blinding him with 
pain, yet he could see Quirrell howling in agony. 

 “Master, I cannot hold him — my hands — my 
hands!” 

 And Quirrell, though pinning Harry to the ground 
with his knees, let go of his neck and stared, 
bewildered, at his own palms — Harry could see they 
looked burned, raw, red, and shiny. 



","['Harry', 'Quirrell', 'the']"
6017,"“Master, I cannot hold him — my hands — my 
hands!” 

 And Quirrell, though pinning Harry to the ground 
with his knees, let go of his neck and stared, 
bewildered, at his own palms — Harry could see they 
looked burned, raw, red, and shiny. 



 Page | 331 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Then kill him, fool, and be done!”","['Harry', 'Harry Potter', 'Quirrell', 'the']"
6018,"And Quirrell, though pinning Harry to the ground 
with his knees, let go of his neck and stared, 
bewildered, at his own palms — Harry could see they 
looked burned, raw, red, and shiny. 



 Page | 331 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Then kill him, fool, and be done!” screeched 
Voldemort. 

","['the', 'Harry Potter', 'Harry', 'Quirrell', 'Voldemort']"
6019,"Page | 331 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Then kill him, fool, and be done!” screeched 
Voldemort. 

 Quirrell raised his hand to perform a deadly curse, 
but Harry, by instinct, reached up and grabbed 
Quirrell’s face — 

“AAAARGH!” 

","['the', 'Harry Potter', 'face', 'Harry', 'Quirrell', 'Voldemort']"
6020,"screeched 
Voldemort. 

 Quirrell raised his hand to perform a deadly curse, 
but Harry, by instinct, reached up and grabbed 
Quirrell’s face — 

“AAAARGH!” 

 Quirrell rolled off him, his face blistering, too, and 
then Harry knew: Quirrell couldn’t touch his bare 
skin, not without suffering terrible pain — his only 
chance was to keep hold of Quirrell, keep him in 
enough pain to stop him from doing a curse. 

","['Harry', 'Quirrell', 'Voldemort', 'face']"
6021,"Quirrell raised his hand to perform a deadly curse, 
but Harry, by instinct, reached up and grabbed 
Quirrell’s face — 

“AAAARGH!” 

 Quirrell rolled off him, his face blistering, too, and 
then Harry knew: Quirrell couldn’t touch his bare 
skin, not without suffering terrible pain — his only 
chance was to keep hold of Quirrell, keep him in 
enough pain to stop him from doing a curse. 

 Harry jumped to his feet, caught Quirrell by the arm, 
and hung on as tight as he could.","['the', 'Harry', 'Quirrell', 'face']"
6022,"Quirrell rolled off him, his face blistering, too, and 
then Harry knew: Quirrell couldn’t touch his bare 
skin, not without suffering terrible pain — his only 
chance was to keep hold of Quirrell, keep him in 
enough pain to stop him from doing a curse. 

 Harry jumped to his feet, caught Quirrell by the arm, 
and hung on as tight as he could. Quirrell screamed 
and tried to throw Harry off — the pain in Harry’s 
head was building — he couldn’t see — he could only 
hear Quirrell’s terrible shrieks and Voldemort’s yells 
of, “KILL HIM!","['the', 'face', 'Harry', 'Quirrell', 'Voldemort']"
6023,"Harry jumped to his feet, caught Quirrell by the arm, 
and hung on as tight as he could. Quirrell screamed 
and tried to throw Harry off — the pain in Harry’s 
head was building — he couldn’t see — he could only 
hear Quirrell’s terrible shrieks and Voldemort’s yells 
of, “KILL HIM! KILL HIM!” and other voices, maybe in 
Harry’s own head, crying, “Harry! Harry!” 

","['Harry', 'Quirrell', 'Voldemort', 'the']"
6024,"Quirrell screamed 
and tried to throw Harry off — the pain in Harry’s 
head was building — he couldn’t see — he could only 
hear Quirrell’s terrible shrieks and Voldemort’s yells 
of, “KILL HIM! KILL HIM!” and other voices, maybe in 
Harry’s own head, crying, “Harry! Harry!” 

 He felt Quirrell’s arm wrenched from his grasp, knew 
all was lost, and fell into blackness, down ... down ... 
down ... 

","['Harry', 'Quirrell', 'Voldemort', 'the']"
6025,"KILL HIM!” and other voices, maybe in 
Harry’s own head, crying, “Harry! Harry!” 

 He felt Quirrell’s arm wrenched from his grasp, knew 
all was lost, and fell into blackness, down ... down ... 
down ... 

 Something gold was glinting just above him.","['Harry', 'Quirrell']"
6026,"He felt Quirrell’s arm wrenched from his grasp, knew 
all was lost, and fell into blackness, down ... down ... 
down ... 

 Something gold was glinting just above him. The 
Snitch!","['The', 'Quirrell']"
6027,"Something gold was glinting just above him. The 
Snitch! He tried to catch it, but his arms were too 
heavy. 

",['The']
6028,"The 
Snitch! He tried to catch it, but his arms were too 
heavy. 

 He blinked.",['The']
6029,"He tried to catch it, but his arms were too 
heavy. 

 He blinked. It wasn’t the Snitch at all.",['the']
6030,"He blinked. It wasn’t the Snitch at all. It was a pair of 
glasses.",['the']
6031,"It wasn’t the Snitch at all. It was a pair of 
glasses. How strange. 

",['the']
6033,"How strange. 

 He blinked again. The smiling face of Albus 
Dumbledore swam into view above him. 

","['The', 'Dumbledore', 'Albus', 'face']"
6034,"He blinked again. The smiling face of Albus 
Dumbledore swam into view above him. 

 “Good afternoon, Harry,” said Dumbledore. 



","['Dumbledore', 'face', 'The', 'Harry', 'Albus']"
6035,"The smiling face of Albus 
Dumbledore swam into view above him. 

 “Good afternoon, Harry,” said Dumbledore. 



 Page | 332 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry stared at him.","['Dumbledore', 'the', 'Harry Potter', 'face', 'The', 'Harry', 'Albus']"
6036,"“Good afternoon, Harry,” said Dumbledore. 



 Page | 332 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry stared at him. Then he remembered: “Sir!","['Harry Potter', 'Harry', 'Dumbledore', 'the']"
6037,"Page | 332 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry stared at him. Then he remembered: “Sir! The 
Stone!","['The', 'Harry', 'Harry Potter', 'the']"
6038,"Then he remembered: “Sir! The 
Stone! It was Quirrell!","['The', 'Quirrell']"
6039,"The 
Stone! It was Quirrell! He’s got the Stone!","['The', 'Quirrell', 'the']"
6040,"It was Quirrell! He’s got the Stone! Sir, quick — 



“Calm yourself, dear boy, you are a little behind the 
times,” said Dumbledore.","['Dumbledore', 'Quirrell', 'the']"
6041,"He’s got the Stone! Sir, quick — 



“Calm yourself, dear boy, you are a little behind the 
times,” said Dumbledore. “Quirrell does not have the 
Stone.” 

","['Dumbledore', 'Quirrell', 'the']"
6042,"Sir, quick — 



“Calm yourself, dear boy, you are a little behind the 
times,” said Dumbledore. “Quirrell does not have the 
Stone.” 

 “Then who does?","['Dumbledore', 'Quirrell', 'the']"
6043,"“Quirrell does not have the 
Stone.” 

 “Then who does? Sir, I — ” 

“Harry, please relax, or Madam Pomfrey will have me 
thrown out.” 

","['Harry', 'Quirrell', 'the']"
6044,"“Then who does? Sir, I — ” 

“Harry, please relax, or Madam Pomfrey will have me 
thrown out.” 

 Harry swallowed and looked around him.",['Harry']
6045,"Sir, I — ” 

“Harry, please relax, or Madam Pomfrey will have me 
thrown out.” 

 Harry swallowed and looked around him. He realized 
he must be in the hospital wing.","['Harry', 'the']"
6046,"Harry swallowed and looked around him. He realized 
he must be in the hospital wing. He was lying in a bed 
with white linen sheets, and next to him was a table 
piled high with what looked like half the candy shop. 

","['Harry', 'the']"
6047,"He realized 
he must be in the hospital wing. He was lying in a bed 
with white linen sheets, and next to him was a table 
piled high with what looked like half the candy shop. 

 “Tokens from your friends and admirers,” said 
Dumbledore, beaming.","['Dumbledore', 'the']"
6048,"He was lying in a bed 
with white linen sheets, and next to him was a table 
piled high with what looked like half the candy shop. 

 “Tokens from your friends and admirers,” said 
Dumbledore, beaming. “What happened down in the 
dungeons between you and Professor Quirrell is a 
complete secret, so, naturally, the whole school 
knows.","['Dumbledore', 'Quirrell', 'the']"
6049,"“Tokens from your friends and admirers,” said 
Dumbledore, beaming. “What happened down in the 
dungeons between you and Professor Quirrell is a 
complete secret, so, naturally, the whole school 
knows. I believe your friends Misters Fred and George 
Weasley were responsible for trying to send you a 
toilet seat.","['George', 'Dumbledore', 'the', 'Fred', 'Quirrell']"
6050,"“What happened down in the 
dungeons between you and Professor Quirrell is a 
complete secret, so, naturally, the whole school 
knows. I believe your friends Misters Fred and George 
Weasley were responsible for trying to send you a 
toilet seat. No doubt they thought it would amuse 
you.","['Fred', 'Quirrell', 'George', 'the']"
6051,"I believe your friends Misters Fred and George 
Weasley were responsible for trying to send you a 
toilet seat. No doubt they thought it would amuse 
you. Madam Pomfrey, however, felt it might not be 
very hygienic, and confiscated it.” 

","['Fred', 'George']"
6054,"“How long have I been in here?” 

 “Three days. Mr. Ronald Weasley and Miss Granger 
will be most relieved you have come round, they have 
been extremely worried.” 

","['Miss Granger', 'Ron']"
6055,"“Three days. Mr. Ronald Weasley and Miss Granger 
will be most relieved you have come round, they have 
been extremely worried.” 

 “But sir, the Stone — ” 

“I see you are not to be distracted.","['Miss Granger', 'Ron', 'the']"
6056,"Mr. Ronald Weasley and Miss Granger 
will be most relieved you have come round, they have 
been extremely worried.” 

 “But sir, the Stone — ” 

“I see you are not to be distracted. Very well, the 
Stone.","['Miss Granger', 'Ron', 'the']"
6057,"“But sir, the Stone — ” 

“I see you are not to be distracted. Very well, the 
Stone. Professor Quirrell did not manage to take it 



Page | 333 Harry Potter and the Philosophers Stone - J.K. Rowling 




from you.","['Harry Potter', 'Quirrell', 'the']"
6058,"Very well, the 
Stone. Professor Quirrell did not manage to take it 



Page | 333 Harry Potter and the Philosophers Stone - J.K. Rowling 




from you. I arrived in time to prevent that, although 
you were doing very well on your own, I must say.” 

","['Harry Potter', 'Quirrell', 'the']"
6059,"Professor Quirrell did not manage to take it 



Page | 333 Harry Potter and the Philosophers Stone - J.K. Rowling 




from you. I arrived in time to prevent that, although 
you were doing very well on your own, I must say.” 

 “You got there?","['Harry Potter', 'Quirrell', 'the']"
6060,"I arrived in time to prevent that, although 
you were doing very well on your own, I must say.” 

 “You got there? You got Hermione’s owl?” 

“We must have crossed in midair.",['Hermione']
6061,"“You got there? You got Hermione’s owl?” 

“We must have crossed in midair. No sooner had I 
reached London than it became clear to me that the 
place I should be was the one I had just left.","['Hermione', 'the']"
6062,"You got Hermione’s owl?” 

“We must have crossed in midair. No sooner had I 
reached London than it became clear to me that the 
place I should be was the one I had just left. I arrived 
just in time to pull Quirrell off you — ” 

“It was you.” 

","['Hermione', 'Quirrell', 'the']"
6063,"No sooner had I 
reached London than it became clear to me that the 
place I should be was the one I had just left. I arrived 
just in time to pull Quirrell off you — ” 

“It was you.” 

 “I feared I might be too late.” 

","['Quirrell', 'the']"
6064,"I arrived 
just in time to pull Quirrell off you — ” 

“It was you.” 

 “I feared I might be too late.” 

 “You nearly were, I couldn’t have kept him off the 
Stone much longer — ” 

“Not the Stone, boy, you — the effort involved nearly 
killed you.","['Quirrell', 'the']"
6065,"“I feared I might be too late.” 

 “You nearly were, I couldn’t have kept him off the 
Stone much longer — ” 

“Not the Stone, boy, you — the effort involved nearly 
killed you. For one terrible moment there, I was afraid 
it had.",['the']
6066,"“You nearly were, I couldn’t have kept him off the 
Stone much longer — ” 

“Not the Stone, boy, you — the effort involved nearly 
killed you. For one terrible moment there, I was afraid 
it had. As for the Stone, it has been destroyed.” 

",['the']
6067,"For one terrible moment there, I was afraid 
it had. As for the Stone, it has been destroyed.” 

 “Destroyed?” said Harry blankly.","['Harry', 'the']"
6068,"As for the Stone, it has been destroyed.” 

 “Destroyed?” said Harry blankly. “But your friend — 
Nicolas Flamel — ” 

“Oh, you know about Nicolas?” said Dumbledore, 
sounding quite delighted.","['Dumbledore', 'the', 'Nicolas Flamel', 'Harry', 'Nicolas']"
6069,"“Destroyed?” said Harry blankly. “But your friend — 
Nicolas Flamel — ” 

“Oh, you know about Nicolas?” said Dumbledore, 
sounding quite delighted. “You did do the thing 
properly, didn’t you?","['Dumbledore', 'the', 'Nicolas Flamel', 'Harry', 'Nicolas']"
6070,"“But your friend — 
Nicolas Flamel — ” 

“Oh, you know about Nicolas?” said Dumbledore, 
sounding quite delighted. “You did do the thing 
properly, didn’t you? Well, Nicolas and I have had a 
little chat, and agreed it’s all for the best.” 

","['the', 'Dumbledore', 'Nicolas Flamel', 'Nicolas']"
6071,"“You did do the thing 
properly, didn’t you? Well, Nicolas and I have had a 
little chat, and agreed it’s all for the best.” 

 “But that means he and his wife will die, won’t they?” 

“They have enough Elixir stored to set their affairs in 
order and then, yes, they will die.” 

","['Nicolas', 'the']"
6072,"Well, Nicolas and I have had a 
little chat, and agreed it’s all for the best.” 

 “But that means he and his wife will die, won’t they?” 

“They have enough Elixir stored to set their affairs in 
order and then, yes, they will die.” 

 Dumbledore smiled at the look of amazement on 
Harry’s face. 

","['Dumbledore', 'the', 'face', 'Harry', 'Nicolas']"
6073,"“But that means he and his wife will die, won’t they?” 

“They have enough Elixir stored to set their affairs in 
order and then, yes, they will die.” 

 Dumbledore smiled at the look of amazement on 
Harry’s face. 

 “To one as young as you, I’m sure it seems incredible, 
but to Nicolas and Perenelle, it really is like going to 

Page | 334 Harry Potter and the Philosophers Stone - J.K. Rowling 




bed after a very, very long day.","['Perenelle', 'Dumbledore', 'day', 'the', 'Harry Potter', 'face', 'Harry', 'Nicolas']"
6074,"Dumbledore smiled at the look of amazement on 
Harry’s face. 

 “To one as young as you, I’m sure it seems incredible, 
but to Nicolas and Perenelle, it really is like going to 

Page | 334 Harry Potter and the Philosophers Stone - J.K. Rowling 




bed after a very, very long day. After all, to the well- 
organized mind, death is but the next great 
adventure.","['Perenelle', 'Dumbledore', 'day', 'the', 'Harry Potter', 'face', 'Harry', 'Nicolas']"
6075,"“To one as young as you, I’m sure it seems incredible, 
but to Nicolas and Perenelle, it really is like going to 

Page | 334 Harry Potter and the Philosophers Stone - J.K. Rowling 




bed after a very, very long day. After all, to the well- 
organized mind, death is but the next great 
adventure. You know, the Stone was really not such a 
wonderful thing.","['Perenelle', 'day', 'the', 'Harry Potter', 'Nicolas']"
6076,"After all, to the well- 
organized mind, death is but the next great 
adventure. You know, the Stone was really not such a 
wonderful thing. As much money and life as you 
could want!",['the']
6077,"You know, the Stone was really not such a 
wonderful thing. As much money and life as you 
could want! The two things most human beings would 
choose above all — the trouble is, humans do have a 
knack of choosing precisely those things that are 
worst for them.” 

","['The', 'the']"
6078,"As much money and life as you 
could want! The two things most human beings would 
choose above all — the trouble is, humans do have a 
knack of choosing precisely those things that are 
worst for them.” 

 Harry lay there, lost for words.","['The', 'Harry', 'the']"
6079,"The two things most human beings would 
choose above all — the trouble is, humans do have a 
knack of choosing precisely those things that are 
worst for them.” 

 Harry lay there, lost for words. Dumbledore hummed 
a little and smiled at the ceiling. 

","['The', 'Harry', 'Dumbledore', 'the']"
6080,"Harry lay there, lost for words. Dumbledore hummed 
a little and smiled at the ceiling. 

 “Sir?” said Harry.","['Harry', 'Dumbledore', 'the']"
6081,"Dumbledore hummed 
a little and smiled at the ceiling. 

 “Sir?” said Harry. “I’ve been thinking ...","['Harry', 'Dumbledore', 'the']"
6082,"“Sir?” said Harry. “I’ve been thinking ... Sir — even if 
the Stone’s gone, Vol-, I mean, You-Know-Who — ” 

“Call him Voldemort, Harry.","['Harry', 'Voldemort', 'the']"
6083,"“I’ve been thinking ... Sir — even if 
the Stone’s gone, Vol-, I mean, You-Know-Who — ” 

“Call him Voldemort, Harry. Always use the proper 
name for things.","['Harry', 'Voldemort', 'the']"
6084,"Sir — even if 
the Stone’s gone, Vol-, I mean, You-Know-Who — ” 

“Call him Voldemort, Harry. Always use the proper 
name for things. Fear of a name increases fear of the 
thing itself.” 

","['Harry', 'Voldemort', 'the']"
6085,"Always use the proper 
name for things. Fear of a name increases fear of the 
thing itself.” 

 “Yes, sir.",['the']
6086,"Fear of a name increases fear of the 
thing itself.” 

 “Yes, sir. Well, Voldemort’s going to try other ways of 
coming back, isn’t he?","['Voldemort', 'the']"
6087,"“Yes, sir. Well, Voldemort’s going to try other ways of 
coming back, isn’t he? I mean, he hasn’t gone, has 
he?” 

",['Voldemort']
6088,"Well, Voldemort’s going to try other ways of 
coming back, isn’t he? I mean, he hasn’t gone, has 
he?” 

 “No, Harry, he has not.","['Harry', 'Voldemort']"
6089,"I mean, he hasn’t gone, has 
he?” 

 “No, Harry, he has not. He is still out there 
somewhere, perhaps looking for another body to 
share ... not being truly alive, he cannot be killed.",['Harry']
6090,"“No, Harry, he has not. He is still out there 
somewhere, perhaps looking for another body to 
share ... not being truly alive, he cannot be killed. He 
left Quirrell to die; he shows just as little mercy to his 
followers as his enemies.","['Harry', 'Quirrell', 'mercy']"
6091,"He is still out there 
somewhere, perhaps looking for another body to 
share ... not being truly alive, he cannot be killed. He 
left Quirrell to die; he shows just as little mercy to his 
followers as his enemies. Nevertheless, Harry, while 
you may only have delayed his return to power, it will 
merely take someone else who is prepared to fight 
what seems a losing battle next time — and if he is 
delayed again, and again, why, he may never return 
to power.” 

","['Harry', 'Quirrell', 'mercy']"
6092,"He 
left Quirrell to die; he shows just as little mercy to his 
followers as his enemies. Nevertheless, Harry, while 
you may only have delayed his return to power, it will 
merely take someone else who is prepared to fight 
what seems a losing battle next time — and if he is 
delayed again, and again, why, he may never return 
to power.” 

 Harry nodded, but stopped quickly, because it made 
his head hurt.","['Harry', 'Quirrell', 'mercy']"
6093,"Nevertheless, Harry, while 
you may only have delayed his return to power, it will 
merely take someone else who is prepared to fight 
what seems a losing battle next time — and if he is 
delayed again, and again, why, he may never return 
to power.” 

 Harry nodded, but stopped quickly, because it made 
his head hurt. Then he said, “Sir, there are some 
other things I’d like to know, if you can tell me ... 
",['Harry']
6094,"Harry nodded, but stopped quickly, because it made 
his head hurt. Then he said, “Sir, there are some 
other things I’d like to know, if you can tell me ... 
 things I want to know the truth about.","['Harry', 'the']"
6095,"Then he said, “Sir, there are some 
other things I’d like to know, if you can tell me ... 
 things I want to know the truth about. ...” 



",['the']
6096,"things I want to know the truth about. ...” 



 Page | 335 Harry Potter and the Philosophers Stone - J.K. Rowling 




“The truth.”","['The', 'Harry Potter', 'the']"
6097,"...” 



 Page | 335 Harry Potter and the Philosophers Stone - J.K. Rowling 




“The truth.” Dumbledore sighed.","['The', 'Harry Potter', 'Dumbledore', 'the']"
6098,"Page | 335 Harry Potter and the Philosophers Stone - J.K. Rowling 




“The truth.” Dumbledore sighed. “It is a beautiful and 
terrible thing, and should therefore be treated with 
great caution.","['The', 'Harry Potter', 'Dumbledore', 'the']"
6099,"Dumbledore sighed. “It is a beautiful and 
terrible thing, and should therefore be treated with 
great caution. However, I shall answer your questions 
unless I have a very good reason not to, in which case 
I beg you 11 forgive me.",['Dumbledore']
6101,"However, I shall answer your questions 
unless I have a very good reason not to, in which case 
I beg you 11 forgive me. I shall not, of course, lie.” 

 “Well ... Voldemort said that he only killed my mother 
because she tried to stop him from killing me.",['Voldemort']
6102,"I shall not, of course, lie.” 

 “Well ... Voldemort said that he only killed my mother 
because she tried to stop him from killing me. But 
why would he want to kill me in the first place?” 

Dumbledore sighed very deeply this time. 

","['Dumbledore', 'Voldemort', 'the']"
6103,"“Well ... Voldemort said that he only killed my mother 
because she tried to stop him from killing me. But 
why would he want to kill me in the first place?” 

Dumbledore sighed very deeply this time. 

 “Alas, the first thing you ask me, I cannot tell you. 

","['Dumbledore', 'Voldemort', 'the']"
6104,"But 
why would he want to kill me in the first place?” 

Dumbledore sighed very deeply this time. 

 “Alas, the first thing you ask me, I cannot tell you. 

 Not today.","['Dumbledore', 'the']"
6105,"“Alas, the first thing you ask me, I cannot tell you. 

 Not today. Not now.",['the']
6106,"Not today. Not now. You will know, one day ... put it 
from your mind for now, Harry.","['Harry', 'day']"
6107,"Not now. You will know, one day ... put it 
from your mind for now, Harry. When you are older . .","['Harry', 'day']"
6108,"You will know, one day ... put it 
from your mind for now, Harry. When you are older . . . 
","['Harry', 'day']"
6111,"I know you hate to hear this . . . when you are ready, 
you will know.” 

 And Harry knew it would be no good to argue. 

",['Harry']
6112,"when you are ready, 
you will know.” 

 And Harry knew it would be no good to argue. 

 “But why couldn’t Quirrell touch me?” 

","['Harry', 'Quirrell']"
6113,"And Harry knew it would be no good to argue. 

 “But why couldn’t Quirrell touch me?” 

 “Your mother died to save you.","['Harry', 'Quirrell']"
6114,"“But why couldn’t Quirrell touch me?” 

 “Your mother died to save you. If there is one thing 
Voldemort cannot understand, it is love.","['Quirrell', 'Voldemort']"
6115,"“Your mother died to save you. If there is one thing 
Voldemort cannot understand, it is love. He didn’t 
realize that love as powerful as your mother’s for you 
leaves its own mark.","['mark', 'Voldemort']"
6116,"If there is one thing 
Voldemort cannot understand, it is love. He didn’t 
realize that love as powerful as your mother’s for you 
leaves its own mark. Not a scar, no visible sign ... to 
have been loved so deeply, even though the person 
who loved us is gone, will give us some protection 
forever.","['mark', 'Voldemort', 'the']"
