start_sent,sentences,entities
5309,"“Because 
if he sneaked up on them all, no one’ll ever know. ...” 

 But Harry wasn’t looking at Hermione’s face. He was 
more interested in her right hand.","['Hermione', 'Harry', 'face']"
5310,"But Harry wasn’t looking at Hermione’s face. He was 
more interested in her right hand. It lay clenched on 
top of her blankets, and bending closer, he saw that a 
piece of paper was scrunched inside her fist. 

","['Hermione', 'Harry', 'face']"
5311,"He was 
more interested in her right hand. It lay clenched on 
top of her blankets, and bending closer, he saw that a 
piece of paper was scrunched inside her fist. 

 Making sure that Madam Pomfrey was nowhere near, 
he pointed this out to Ron. 

“Try and get it out,” Ron whispered, shifting his chair 
so that he blocked Harry from Madam Pomfrey’s view. 

","['Harry', 'Ron']"
5312,"It lay clenched on 
top of her blankets, and bending closer, he saw that a 
piece of paper was scrunched inside her fist. 

 Making sure that Madam Pomfrey was nowhere near, 
he pointed this out to Ron. 

“Try and get it out,” Ron whispered, shifting his chair 
so that he blocked Harry from Madam Pomfrey’s view. 

 It was no easy task.","['Harry', 'Ron']"
5313,"Making sure that Madam Pomfrey was nowhere near, 
he pointed this out to Ron. 

“Try and get it out,” Ron whispered, shifting his chair 
so that he blocked Harry from Madam Pomfrey’s view. 

 It was no easy task. Hermione’s hand was clamped so 
tightly around the paper that Harry was sure he was 
going to tear it.","['Hermione', 'Harry', 'Ron', 'the']"
5314,"It was no easy task. Hermione’s hand was clamped so 
tightly around the paper that Harry was sure he was 
going to tear it. While Ron kept watch he tugged and 
twisted, and at last, after several tense minutes, the 
paper came free. 



","['Hermione', 'Harry', 'Ron', 'the']"
5315,"Hermione’s hand was clamped so 
tightly around the paper that Harry was sure he was 
going to tear it. While Ron kept watch he tugged and 
twisted, and at last, after several tense minutes, the 
paper came free. 



 Page | 322 Harry Potter and the Chamber of Secrets - J.K. Rowling 




It was a page torn from a very old library book.","['Hermione', 'the', 'Harry Potter', 'Harry', 'Ron']"
5316,"While Ron kept watch he tugged and 
twisted, and at last, after several tense minutes, the 
paper came free. 



 Page | 322 Harry Potter and the Chamber of Secrets - J.K. Rowling 




It was a page torn from a very old library book. Harry 
smoothed it out eagerly and Ron leaned close to read 
it, too. 



","['Harry', 'Harry Potter', 'Ron', 'the']"
5317,"Page | 322 Harry Potter and the Chamber of Secrets - J.K. Rowling 




It was a page torn from a very old library book. Harry 
smoothed it out eagerly and Ron leaned close to read 
it, too. 



 Of the many fearsome beasts and monsters that roam 
our land, there is none more curious or more deadly 
than the Basilisk, known also as the King of Serpents. 
","['Harry', 'Harry Potter', 'Ron', 'the']"
5318,"Harry 
smoothed it out eagerly and Ron leaned close to read 
it, too. 



 Of the many fearsome beasts and monsters that roam 
our land, there is none more curious or more deadly 
than the Basilisk, known also as the King of Serpents. 
 This snake, which may reach gigantic size and live 
many hundreds of years, is born from a chicken’s egg, 
hatched beneath a toad.","['Harry', 'Ron', 'the']"
5319,"Of the many fearsome beasts and monsters that roam 
our land, there is none more curious or more deadly 
than the Basilisk, known also as the King of Serpents. 
 This snake, which may reach gigantic size and live 
many hundreds of years, is born from a chicken’s egg, 
hatched beneath a toad. Its methods of killing are 
most wondrous, for aside from its deadly and 
venomous fangs, the Basilisk has a murderous stare, 
and all who are fixed with the beam of its eye shall 
suffer instant death.",['the']
5320,"This snake, which may reach gigantic size and live 
many hundreds of years, is born from a chicken’s egg, 
hatched beneath a toad. Its methods of killing are 
most wondrous, for aside from its deadly and 
venomous fangs, the Basilisk has a murderous stare, 
and all who are fixed with the beam of its eye shall 
suffer instant death. Spiders flee before the Basilisk, 
for it is their mortal enemy, and the Basilisk flees only 
from the crowing of the rooster, which is fatal to it. 

",['the']
5321,"Its methods of killing are 
most wondrous, for aside from its deadly and 
venomous fangs, the Basilisk has a murderous stare, 
and all who are fixed with the beam of its eye shall 
suffer instant death. Spiders flee before the Basilisk, 
for it is their mortal enemy, and the Basilisk flees only 
from the crowing of the rooster, which is fatal to it. 

 And beneath this, a single word had been written, in 
a hand Harry recognized as Hermione’s.","['Hermione', 'Harry', 'the']"
5322,"Spiders flee before the Basilisk, 
for it is their mortal enemy, and the Basilisk flees only 
from the crowing of the rooster, which is fatal to it. 

 And beneath this, a single word had been written, in 
a hand Harry recognized as Hermione’s. Pipes. 

","['Hermione', 'Harry', 'the']"
5323,"And beneath this, a single word had been written, in 
a hand Harry recognized as Hermione’s. Pipes. 

 It was as though somebody had just flicked a light on 
in his brain. 

","['Hermione', 'Harry']"
5324,"Pipes. 

 It was as though somebody had just flicked a light on 
in his brain. 

 “Ron,” he breathed.",['Ron']
5325,"It was as though somebody had just flicked a light on 
in his brain. 

 “Ron,” he breathed. “This is it.",['Ron']
5326,"“Ron,” he breathed. “This is it. This is the answer.","['Ron', 'the']"
5327,"“This is it. This is the answer. The 
monster in the Chamber’s a basilisk — a giant 
serpent!","['The', 'the']"
5328,"This is the answer. The 
monster in the Chamber’s a basilisk — a giant 
serpent! That’s why I’ve been hearing that voice all 
over the place, and nobody else has heard it.","['The', 'the']"
5329,"The 
monster in the Chamber’s a basilisk — a giant 
serpent! That’s why I’ve been hearing that voice all 
over the place, and nobody else has heard it. It’s 
because I understand Parseltongue. ...” 

","['The', 'the']"
5330,"That’s why I’ve been hearing that voice all 
over the place, and nobody else has heard it. It’s 
because I understand Parseltongue. ...” 

 Harry looked up at the beds around him. 

","['Harry', 'the']"
5331,"It’s 
because I understand Parseltongue. ...” 

 Harry looked up at the beds around him. 

 “The basilisk kills people by looking at them.","['The', 'Harry', 'the']"
5332,"Harry looked up at the beds around him. 

 “The basilisk kills people by looking at them. But no 
one’s died — because no one looked it straight in the 
eye.","['The', 'Harry', 'the']"
5333,"“The basilisk kills people by looking at them. But no 
one’s died — because no one looked it straight in the 
eye. Colin saw it through his camera.","['The', 'Colin', 'the']"
5334,"But no 
one’s died — because no one looked it straight in the 
eye. Colin saw it through his camera. The basilisk 
burned up all the film inside it, but Colin just got 
Petrified.","['The', 'Colin', 'the']"
5335,"Colin saw it through his camera. The basilisk 
burned up all the film inside it, but Colin just got 
Petrified. Justin ...","['Justin', 'The', 'Colin', 'the']"
5336,"The basilisk 
burned up all the film inside it, but Colin just got 
Petrified. Justin ... Justin must’ve seen the basilisk 
through Nearly Headless Nick!","['Justin', 'Nick', 'Colin', 'the', 'The']"
5337,"Justin ... Justin must’ve seen the basilisk 
through Nearly Headless Nick! Nick got the full blast 
Page | 323","['Justin', 'Nick', 'the']"
5338,"Justin must’ve seen the basilisk 
through Nearly Headless Nick! Nick got the full blast 
Page | 323 Harry Potter and the Chamber of Secrets - J.K. Rowling 




of it, but he couldn’t die again ... and Hermione and 
that Ravenclaw prefect were found with a mirror next 
to them.","['Justin', 'Nick', 'Hermione', 'the', 'Harry Potter']"
5339,"Nick got the full blast 
Page | 323 Harry Potter and the Chamber of Secrets - J.K. Rowling 




of it, but he couldn’t die again ... and Hermione and 
that Ravenclaw prefect were found with a mirror next 
to them. Hermione had just realized the monster was 
a basilisk.","['Hermione', 'Nick', 'Harry Potter', 'the']"
5340,"Harry Potter and the Chamber of Secrets - J.K. Rowling 




of it, but he couldn’t die again ... and Hermione and 
that Ravenclaw prefect were found with a mirror next 
to them. Hermione had just realized the monster was 
a basilisk. I bet you anything she warned the first 
person she met to look around corners with a mirror 
first!","['Hermione', 'Harry Potter', 'the']"
5341,"Hermione had just realized the monster was 
a basilisk. I bet you anything she warned the first 
person she met to look around corners with a mirror 
first! And that girl pulled out her mirror — and — ” 

Ron’s jaw had dropped. 

","['Hermione', 'Ron', 'the']"
5342,"I bet you anything she warned the first 
person she met to look around corners with a mirror 
first! And that girl pulled out her mirror — and — ” 

Ron’s jaw had dropped. 

 “And Mrs. Norris?”","['Ron', 'the']"
5343,"And that girl pulled out her mirror — and — ” 

Ron’s jaw had dropped. 

 “And Mrs. Norris?” he whispered eagerly. 

",['Ron']
5344,"“And Mrs. Norris?” he whispered eagerly. 

 Harry thought hard, picturing the scene on the night 
of Halloween. 

","['Harry', 'the']"
5345,"he whispered eagerly. 

 Harry thought hard, picturing the scene on the night 
of Halloween. 

 “The water ...” he said slowly.","['The', 'Harry', 'the']"
5346,"Harry thought hard, picturing the scene on the night 
of Halloween. 

 “The water ...” he said slowly. “The flood from 
Moaning Myrtle’s bathroom.","['The', 'Harry', 'Myrtle', 'the']"
5347,"“The water ...” he said slowly. “The flood from 
Moaning Myrtle’s bathroom. I bet you Mrs. Norris 
only saw the reflection. ...” 

","['The', 'Myrtle', 'the']"
5348,"“The flood from 
Moaning Myrtle’s bathroom. I bet you Mrs. Norris 
only saw the reflection. ...” 

 He scanned the page in his hand eagerly.","['The', 'Myrtle', 'the']"
5349,"I bet you Mrs. Norris 
only saw the reflection. ...” 

 He scanned the page in his hand eagerly. The more 
he looked at it, the more it made sense. 

","['The', 'the']"
5350,"He scanned the page in his hand eagerly. The more 
he looked at it, the more it made sense. 

 ""...","['The', 'the']"
5351,"The more 
he looked at it, the more it made sense. 

 ""... The crowing of the rooster ... is fatal to if!”","['The', 'the']"
5352,"""... The crowing of the rooster ... is fatal to if!” he read 
aloud.","['The', 'the']"
5353,"The crowing of the rooster ... is fatal to if!” he read 
aloud. “Hagrid’s roosters were killed!","['The', 'Hagrid', 'the']"
5354,"he read 
aloud. “Hagrid’s roosters were killed! The Heir of 
Slytherin didn’t want one anywhere near the castle 
once the Chamber was opened!","['The', 'Hagrid', 'the']"
5355,"“Hagrid’s roosters were killed! The Heir of 
Slytherin didn’t want one anywhere near the castle 
once the Chamber was opened! Spiders flee before it\ 

It all fits!” 

","['The', 'Hagrid', 'the']"
5356,"The Heir of 
Slytherin didn’t want one anywhere near the castle 
once the Chamber was opened! Spiders flee before it\ 

It all fits!” 

 “But how’s the basilisk been getting around the 
place?” said Ron.","['The', 'Ron', 'the']"
5357,"Spiders flee before it\ 

It all fits!” 

 “But how’s the basilisk been getting around the 
place?” said Ron. “A giant snake ...","['Ron', 'the']"
5358,"“But how’s the basilisk been getting around the 
place?” said Ron. “A giant snake ... Someone would’ve 
seen ...” 

","['Ron', 'the']"
5359,"“A giant snake ... Someone would’ve 
seen ...” 

 Harry, however, pointed at the word Hermione had 
scribbled at the foot of the page. 

","['Hermione', 'Harry', 'the']"
5360,"Someone would’ve 
seen ...” 

 Harry, however, pointed at the word Hermione had 
scribbled at the foot of the page. 

 “Pipes,” he said.","['Hermione', 'Harry', 'the']"
5361,"Harry, however, pointed at the word Hermione had 
scribbled at the foot of the page. 

 “Pipes,” he said. “Pipes ... Ron, it’s been using the 
plumbing.","['Hermione', 'Harry', 'Ron', 'the']"
5362,"“Pipes,” he said. “Pipes ... Ron, it’s been using the 
plumbing. I’ve been hearing that voice inside the 
walls. ...” 

","['Ron', 'the']"
5363,"“Pipes ... Ron, it’s been using the 
plumbing. I’ve been hearing that voice inside the 
walls. ...” 

 Ron suddenly grabbed Harry’s arm. 

","['Harry', 'Ron', 'the']"
5364,"I’ve been hearing that voice inside the 
walls. ...” 

 Ron suddenly grabbed Harry’s arm. 

 Page | 324 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“The entrance to the Chamber of Secrets!”","['the', 'Harry Potter', 'The', 'Harry', 'Ron']"
5365,"Ron suddenly grabbed Harry’s arm. 

 Page | 324 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“The entrance to the Chamber of Secrets!” he said 
hoarsely.","['the', 'Harry Potter', 'The', 'Harry', 'Ron']"
5366,"Page | 324 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“The entrance to the Chamber of Secrets!” he said 
hoarsely. “What if it’s a bathroom?","['The', 'Harry Potter', 'the']"
5367,"he said 
hoarsely. “What if it’s a bathroom? What if it’s in — ” 

“ — Moaning Myrtle’s bathroom,” said Harry. 

","['Harry', 'Myrtle']"
5368,"“What if it’s a bathroom? What if it’s in — ” 

“ — Moaning Myrtle’s bathroom,” said Harry. 

 They sat there, excitement coursing through them, 
hardly able to believe it. 

","['able', 'Harry', 'Myrtle']"
5369,"What if it’s in — ” 

“ — Moaning Myrtle’s bathroom,” said Harry. 

 They sat there, excitement coursing through them, 
hardly able to believe it. 

 “This means,” said Harry, “I can’t be the only 
Parselmouth in the school.","['able', 'Harry', 'Myrtle', 'the']"
5370,"They sat there, excitement coursing through them, 
hardly able to believe it. 

 “This means,” said Harry, “I can’t be the only 
Parselmouth in the school. The Heir of Slytherin’s 
one, too.","['able', 'The', 'Harry', 'the']"
5371,"“This means,” said Harry, “I can’t be the only 
Parselmouth in the school. The Heir of Slytherin’s 
one, too. That’s how he’s been controlling the 
basilisk.” 

","['The', 'Harry', 'the']"
5372,"The Heir of Slytherin’s 
one, too. That’s how he’s been controlling the 
basilisk.” 

 “What’re we going to do?” said Ron, whose eyes were 
flashing.","['The', 'Ron', 'the']"
5373,"That’s how he’s been controlling the 
basilisk.” 

 “What’re we going to do?” said Ron, whose eyes were 
flashing. “Should we go straight to McGonagall?” 

“Let’s go to the staffroom,” said Harry, jumping up. 
","['McGonagall', 'Harry', 'Ron', 'the']"
5374,"“What’re we going to do?” said Ron, whose eyes were 
flashing. “Should we go straight to McGonagall?” 

“Let’s go to the staffroom,” said Harry, jumping up. 
 “She’ll be there in ten minutes.","['McGonagall', 'Harry', 'Ron', 'the']"
5375,"“Should we go straight to McGonagall?” 

“Let’s go to the staffroom,” said Harry, jumping up. 
 “She’ll be there in ten minutes. It’s nearly break.” 

","['McGonagall', 'Harry', 'the']"
5377,"It’s nearly break.” 

 They ran downstairs. Not wanting to be discovered 
hanging around in another corridor, they went 
straight into the deserted staffroom.",['the']
5378,"They ran downstairs. Not wanting to be discovered 
hanging around in another corridor, they went 
straight into the deserted staffroom. It was a large, 
paneled room full of dark, wooden chairs.",['the']
5379,"Not wanting to be discovered 
hanging around in another corridor, they went 
straight into the deserted staffroom. It was a large, 
paneled room full of dark, wooden chairs. Harry and 
Ron paced around it, too excited to sit down. 

","['Harry', 'Ron', 'the']"
5380,"It was a large, 
paneled room full of dark, wooden chairs. Harry and 
Ron paced around it, too excited to sit down. 

 But the bell to signal break never came. 

","['Harry', 'Ron', 'the']"
5381,"Harry and 
Ron paced around it, too excited to sit down. 

 But the bell to signal break never came. 

 Instead, echoing through the corridors came Professor 
McGonagall’s voice, magically magnified. 

","['McGonagall', 'Harry', 'Ron', 'the']"
5382,"But the bell to signal break never came. 

 Instead, echoing through the corridors came Professor 
McGonagall’s voice, magically magnified. 

 “All students to return to their House dormitories at 
once.","['McGonagall', 'the']"
5383,"Instead, echoing through the corridors came Professor 
McGonagall’s voice, magically magnified. 

 “All students to return to their House dormitories at 
once. All teachers return to the staffroom.","['McGonagall', 'the']"
5384,"“All students to return to their House dormitories at 
once. All teachers return to the staffroom. Immediately, 
please.” 

",['the']
5385,"All teachers return to the staffroom. Immediately, 
please.” 

 Harry wheeled around to stare at Ron. 

","['Harry', 'Ron', 'the']"
5386,"Immediately, 
please.” 

 Harry wheeled around to stare at Ron. 

 “Not another attack?","['Harry', 'Ron']"
5387,"Harry wheeled around to stare at Ron. 

 “Not another attack? Not now?” 



","['Harry', 'Ron']"
5388,"“Not another attack? Not now?” 



 Page | 325 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“What’ll we do?” said Ron, aghast.","['Harry Potter', 'Ron', 'the']"
5389,"Not now?” 



 Page | 325 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“What’ll we do?” said Ron, aghast. “Go back to the 
dormitory?” 

“No,” said Harry, glancing around.","['Harry', 'Harry Potter', 'Ron', 'the']"
5390,"Page | 325 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“What’ll we do?” said Ron, aghast. “Go back to the 
dormitory?” 

“No,” said Harry, glancing around. There was an ugly 
sort of wardrobe to his left, full of the teachers’ 
cloaks.","['Harry', 'Harry Potter', 'Ron', 'the']"
5391,"“Go back to the 
dormitory?” 

“No,” said Harry, glancing around. There was an ugly 
sort of wardrobe to his left, full of the teachers’ 
cloaks. “In here.","['Harry', 'the']"
5392,"There was an ugly 
sort of wardrobe to his left, full of the teachers’ 
cloaks. “In here. Let’s hear what it’s all about.",['the']
5394,"Let’s hear what it’s all about. Then 
we can tell them what we’ve found out.” 

 They hid themselves inside it, listening to the 
rumbling of hundreds of people moving overhead, and 
the staffroom door banging open.",['the']
5395,"Then 
we can tell them what we’ve found out.” 

 They hid themselves inside it, listening to the 
rumbling of hundreds of people moving overhead, and 
the staffroom door banging open. From between the 
musty folds of the cloaks, they watched the teachers 
filtering into the room.",['the']
5396,"They hid themselves inside it, listening to the 
rumbling of hundreds of people moving overhead, and 
the staffroom door banging open. From between the 
musty folds of the cloaks, they watched the teachers 
filtering into the room. Some of them were looking 
puzzled, others downright scared.",['the']
5397,"From between the 
musty folds of the cloaks, they watched the teachers 
filtering into the room. Some of them were looking 
puzzled, others downright scared. Then Professor 
McGonagall arrived. 

","['McGonagall', 'the']"
5398,"Some of them were looking 
puzzled, others downright scared. Then Professor 
McGonagall arrived. 

 “It has happened,” she told the silent staffroom.","['McGonagall', 'the']"
5399,"Then Professor 
McGonagall arrived. 

 “It has happened,” she told the silent staffroom. “A 
student has been taken by the monster.","['McGonagall', 'the']"
5400,"“It has happened,” she told the silent staffroom. “A 
student has been taken by the monster. Right into 
the Chamber itself.” 

",['the']
5401,"“A 
student has been taken by the monster. Right into 
the Chamber itself.” 

 Professor Flitwick let out a squeal.","['Flitwick', 'the']"
5402,"Right into 
the Chamber itself.” 

 Professor Flitwick let out a squeal. Professor Sprout 
clapped her hands over her mouth.","['Flitwick', 'the']"
5403,"Professor Flitwick let out a squeal. Professor Sprout 
clapped her hands over her mouth. Snape gripped the 
back of a chair very hard and said, “How can you be 
sure?” 

","['the', 'Snape', 'Flitwick']"
5404,"Professor Sprout 
clapped her hands over her mouth. Snape gripped the 
back of a chair very hard and said, “How can you be 
sure?” 

 “The Heir of Slytherin,” said Professor McGonagall, 
who was very white, “left another message.","['The', 'McGonagall', 'Snape', 'the']"
5405,"Snape gripped the 
back of a chair very hard and said, “How can you be 
sure?” 

 “The Heir of Slytherin,” said Professor McGonagall, 
who was very white, “left another message. Right 
underneath the first one.","['The', 'McGonagall', 'Snape', 'the']"
5406,"“The Heir of Slytherin,” said Professor McGonagall, 
who was very white, “left another message. Right 
underneath the first one. ‘Her skeleton will lie in the 
Chamber forever.’ ” 

","['The', 'McGonagall', 'the']"
5407,"Right 
underneath the first one. ‘Her skeleton will lie in the 
Chamber forever.’ ” 

 Professor Flitwick burst into tears. 

","['Flitwick', 'the']"
5408,"‘Her skeleton will lie in the 
Chamber forever.’ ” 

 Professor Flitwick burst into tears. 

 “Who is it?” said Madam Hooch, who had sunk, weak- 
kneed, into a chair.","['Flitwick', 'the']"
5409,"Professor Flitwick burst into tears. 

 “Who is it?” said Madam Hooch, who had sunk, weak- 
kneed, into a chair. “Which student?” 

“Ginny Weasley,” said Professor McGonagall. 

","['McGonagall', 'Ginny', 'Flitwick']"
5410,"“Who is it?” said Madam Hooch, who had sunk, weak- 
kneed, into a chair. “Which student?” 

“Ginny Weasley,” said Professor McGonagall. 

 Harry felt Ron slide silently down onto the wardrobe 
floor beside him. 

","['Ginny', 'the', 'McGonagall', 'Harry', 'Ron']"
5411,"“Which student?” 

“Ginny Weasley,” said Professor McGonagall. 

 Harry felt Ron slide silently down onto the wardrobe 
floor beside him. 

 Page | 326 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“We shall have to send all the students home 
tomorrow,” said Professor McGonagall.","['Ginny', 'the', 'Harry Potter', 'McGonagall', 'Harry', 'Ron']"
5412,"Harry felt Ron slide silently down onto the wardrobe 
floor beside him. 

 Page | 326 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“We shall have to send all the students home 
tomorrow,” said Professor McGonagall. “This is the 
end of Hogwarts.","['the', 'Harry Potter', 'McGonagall', 'Harry', 'Ron']"
5413,"Page | 326 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“We shall have to send all the students home 
tomorrow,” said Professor McGonagall. “This is the 
end of Hogwarts. Dumbledore always said ...” 

","['McGonagall', 'Harry Potter', 'Dumbledore', 'the']"
5414,"“This is the 
end of Hogwarts. Dumbledore always said ...” 

 The staffroom door banged open again.","['The', 'Dumbledore', 'the']"
5415,"Dumbledore always said ...” 

 The staffroom door banged open again. For one wild 
moment, Harry was sure it would be Dumbledore. 

","['The', 'Harry', 'Dumbledore']"
5416,"The staffroom door banged open again. For one wild 
moment, Harry was sure it would be Dumbledore. 

 But it was Lockhart, and he was beaming. 

","['The', 'Harry', 'Dumbledore', 'Lockhart']"
5417,"For one wild 
moment, Harry was sure it would be Dumbledore. 

 But it was Lockhart, and he was beaming. 

 “So sorry — dozed off — what have I missed?” 

","['Harry', 'Dumbledore', 'Lockhart']"
5418,"But it was Lockhart, and he was beaming. 

 “So sorry — dozed off — what have I missed?” 

 He didn’t seem to notice that the other teachers were 
looking at him with something remarkably like 
hatred.","['Lockhart', 'the']"
5419,"“So sorry — dozed off — what have I missed?” 

 He didn’t seem to notice that the other teachers were 
looking at him with something remarkably like 
hatred. Snape stepped forward. 

","['Snape', 'the']"
5420,"He didn’t seem to notice that the other teachers were 
looking at him with something remarkably like 
hatred. Snape stepped forward. 

 “Just the man,” he said.","['Snape', 'the']"
5421,"Snape stepped forward. 

 “Just the man,” he said. “The very man.","['The', 'Snape', 'the']"
5422,"“Just the man,” he said. “The very man. A girl has 
been snatched by the monster, Lockhart.","['The', 'Lockhart', 'the']"
5423,"“The very man. A girl has 
been snatched by the monster, Lockhart. Taken into 
the Chamber of Secrets itself.","['The', 'Lockhart', 'the']"
5424,"A girl has 
been snatched by the monster, Lockhart. Taken into 
the Chamber of Secrets itself. Your moment has come 
at last.” 

","['Lockhart', 'the']"
5425,"Taken into 
the Chamber of Secrets itself. Your moment has come 
at last.” 

 Lockhart blanched. 

","['Lockhart', 'the']"
5426,"Your moment has come 
at last.” 

 Lockhart blanched. 

 “That’s right, Gilderoy,” chipped in Professor Sprout. 
","['Lockhart', 'Gilderoy']"
5427,"Lockhart blanched. 

 “That’s right, Gilderoy,” chipped in Professor Sprout. 
 “Weren’t you saying just last night that you’ve known 
all along where the entrance to the Chamber of 
Secrets is?” 

","['the', 'Lockhart', 'Gilderoy']"
5428,"“That’s right, Gilderoy,” chipped in Professor Sprout. 
 “Weren’t you saying just last night that you’ve known 
all along where the entrance to the Chamber of 
Secrets is?” 

 “I — well, I — ” sputtered Lockhart. 

","['the', 'Lockhart', 'Gilderoy']"
5429,"“Weren’t you saying just last night that you’ve known 
all along where the entrance to the Chamber of 
Secrets is?” 

 “I — well, I — ” sputtered Lockhart. 

 “Yes, didn’t you tell me you were sure you knew what 
was inside it?” piped up Professor Flitwick. 

","['Flitwick', 'Lockhart', 'the']"
5430,"“I — well, I — ” sputtered Lockhart. 

 “Yes, didn’t you tell me you were sure you knew what 
was inside it?” piped up Professor Flitwick. 

 “D-did I?","['Lockhart', 'Flitwick']"
5431,"“Yes, didn’t you tell me you were sure you knew what 
was inside it?” piped up Professor Flitwick. 

 “D-did I? I don’t recall — ” 

“I certainly remember you saying you were sorry you 
hadn’t had a crack at the monster before Hagrid was 
arrested,” said Snape.","['the', 'Snape', 'Hagrid', 'Flitwick']"
5432,"“D-did I? I don’t recall — ” 

“I certainly remember you saying you were sorry you 
hadn’t had a crack at the monster before Hagrid was 
arrested,” said Snape. “Didn’t you say that the whole 
affair had been bungled, and that you should have 
been given a free rein from the first?” 



","['Snape', 'Hagrid', 'the']"
5433,"I don’t recall — ” 

“I certainly remember you saying you were sorry you 
hadn’t had a crack at the monster before Hagrid was 
arrested,” said Snape. “Didn’t you say that the whole 
affair had been bungled, and that you should have 
been given a free rein from the first?” 



 Page | 327 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Lockhart stared around at his stony-faced colleagues. 



","['Hagrid', 'the', 'Harry Potter', 'Snape', 'Lockhart']"
5434,"“Didn’t you say that the whole 
affair had been bungled, and that you should have 
been given a free rein from the first?” 



 Page | 327 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Lockhart stared around at his stony-faced colleagues. 



 “I — I really never — you may have misunderstood — ” 

“Well leave it to you, then, Gilderoy,” said Professor 
McGonagall.","['the', 'Harry Potter', 'McGonagall', 'Lockhart', 'Gilderoy']"
5435,"Page | 327 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Lockhart stared around at his stony-faced colleagues. 



 “I — I really never — you may have misunderstood — ” 

“Well leave it to you, then, Gilderoy,” said Professor 
McGonagall. “Tonight will be an excellent time to do 
it.","['the', 'Harry Potter', 'McGonagall', 'Lockhart', 'Gilderoy']"
5436,"“I — I really never — you may have misunderstood — ” 

“Well leave it to you, then, Gilderoy,” said Professor 
McGonagall. “Tonight will be an excellent time to do 
it. Well make sure everyone’s out of your way.","['McGonagall', 'Gilderoy']"
5437,"“Tonight will be an excellent time to do 
it. Well make sure everyone’s out of your way. You’ll 
be able to tackle the monster all by yourself.","['able', 'the']"
5438,"Well make sure everyone’s out of your way. You’ll 
be able to tackle the monster all by yourself. A free 
rein at last.” 

","['able', 'the']"
5439,"You’ll 
be able to tackle the monster all by yourself. A free 
rein at last.” 

 Lockhart gazed desperately around him, but nobody 
came to the rescue.","['able', 'Lockhart', 'the']"
5440,"A free 
rein at last.” 

 Lockhart gazed desperately around him, but nobody 
came to the rescue. He didn’t look remotely handsome 
anymore.","['handsome', 'Lockhart', 'the']"
5441,"Lockhart gazed desperately around him, but nobody 
came to the rescue. He didn’t look remotely handsome 
anymore. His lip was trembling, and in the absence of 
his usually toothy grin, he looked weak-chinned and 
feeble. 

","['handsome', 'Lockhart', 'the']"
5442,"He didn’t look remotely handsome 
anymore. His lip was trembling, and in the absence of 
his usually toothy grin, he looked weak-chinned and 
feeble. 

 “V-very well,” he said.","['the', 'handsome']"
5443,"His lip was trembling, and in the absence of 
his usually toothy grin, he looked weak-chinned and 
feeble. 

 “V-very well,” he said. “I’ll — I’ll be in my office, 
getting — getting ready.” 

",['the']
5444,"“V-very well,” he said. “I’ll — I’ll be in my office, 
getting — getting ready.” 

 And he left the room. 

",['the']
5445,"“I’ll — I’ll be in my office, 
getting — getting ready.” 

 And he left the room. 

 “Right,” said Professor McGonagall, whose nostrils 
were flared, “that’s got him out from under our feet. 
","['McGonagall', 'the']"
5446,"And he left the room. 

 “Right,” said Professor McGonagall, whose nostrils 
were flared, “that’s got him out from under our feet. 
 The Heads of Houses should go and inform their 
students what has happened.","['McGonagall', 'The', 'the']"
5447,"“Right,” said Professor McGonagall, whose nostrils 
were flared, “that’s got him out from under our feet. 
 The Heads of Houses should go and inform their 
students what has happened. Tell them the Hogwarts 
Express will take them home first thing tomorrow. 

","['McGonagall', 'The', 'the']"
5448,"The Heads of Houses should go and inform their 
students what has happened. Tell them the Hogwarts 
Express will take them home first thing tomorrow. 

 Will the rest of you please make sure no students 
have been left outside their dormitories.” 

","['The', 'the']"
5449,"Tell them the Hogwarts 
Express will take them home first thing tomorrow. 

 Will the rest of you please make sure no students 
have been left outside their dormitories.” 

 The teachers rose and left, one by one. 



","['The', 'rose', 'the']"
5450,"Will the rest of you please make sure no students 
have been left outside their dormitories.” 

 The teachers rose and left, one by one. 



 It was probably the worst day of Harry’s entire life. 

","['rose', 'day', 'the', 'The', 'Harry']"
5451,"The teachers rose and left, one by one. 



 It was probably the worst day of Harry’s entire life. 

 He, Ron, Fred, and George sat together in a corner of 
the Gryffindor common room, unable to say anything 
to each other.","['rose', 'George', 'day', 'the', 'Fred', 'The', 'Harry', 'Ron']"
5452,"It was probably the worst day of Harry’s entire life. 

 He, Ron, Fred, and George sat together in a corner of 
the Gryffindor common room, unable to say anything 
to each other. Percy wasn’t there.","['George', 'day', 'the', 'Fred', 'Harry', 'Percy', 'Ron']"
