start_sent,sentences,entities
12671,"“ — mediocre, arrogant as his father, a determined 
rule-breaker, delighted to find himself famous, 
attention-seeking and impertinent — ” 

“You see what you expect to see, Severus,” said 
Dumbledore, without raising his eyes from a copy of 
Transfiguration Today. “Other teachers report that the 
boy is modest, likable, and reasonably talented. 
 Personally, I find him an engaging child.” 

","['Severus', 'Dumbledore']"
12672,"“Other teachers report that the 
boy is modest, likable, and reasonably talented. 
 Personally, I find him an engaging child.” 

 Dumbledore turned a page, and said, without looking 
up, “Keep an eye on Quirrell, won’t you?” 

","['Quirrell', 'Dumbledore']"
12673,"Personally, I find him an engaging child.” 

 Dumbledore turned a page, and said, without looking 
up, “Keep an eye on Quirrell, won’t you?” 

 A whirl of color, and now everything darkened, and 
Snape and Dumbledore stood a little apart in the 
entrance hall, while the last stragglers from the Yule 
Ball passed them on their way to bed. 

","['Snape', 'hall', 'Quirrell', 'Dumbledore', 'Ball']"
12674,"Dumbledore turned a page, and said, without looking 
up, “Keep an eye on Quirrell, won’t you?” 

 A whirl of color, and now everything darkened, and 
Snape and Dumbledore stood a little apart in the 
entrance hall, while the last stragglers from the Yule 
Ball passed them on their way to bed. 

 “Well?” murmured Dumbledore. 

","['Snape', 'hall', 'Quirrell', 'Dumbledore', 'Ball']"
12675,"A whirl of color, and now everything darkened, and 
Snape and Dumbledore stood a little apart in the 
entrance hall, while the last stragglers from the Yule 
Ball passed them on their way to bed. 

 “Well?” murmured Dumbledore. 

 “Karkaroff’s Mark is becoming darker too.","['Snape', 'hall', 'Mark', 'Dumbledore', 'Ball']"
12676,"“Well?” murmured Dumbledore. 

 “Karkaroff’s Mark is becoming darker too. He is 
panicking, he fears retribution; you know how much 
help he gave the Ministry after the Dark Lord fell.” 
","['Mark', 'Lord', 'Dumbledore']"
12677,"“Karkaroff’s Mark is becoming darker too. He is 
panicking, he fears retribution; you know how much 
help he gave the Ministry after the Dark Lord fell.” 
 Snape looked sideways at Dumbledore ’s crooked- 



P a g e | 769 Harry Potter and the Deathly Hallows - J.K. Rowling 




nosed profile.","['Snape', 'Harry Potter', 'Mark', 'Lord', 'Dumbledore']"
12678,"He is 
panicking, he fears retribution; you know how much 
help he gave the Ministry after the Dark Lord fell.” 
 Snape looked sideways at Dumbledore ’s crooked- 



P a g e | 769 Harry Potter and the Deathly Hallows - J.K. Rowling 




nosed profile. “Karkaroff intends to flee if the Mark 
burns.” 

","['Snape', 'Harry Potter', 'Mark', 'Lord', 'Dumbledore']"
12679,"Snape looked sideways at Dumbledore ’s crooked- 



P a g e | 769 Harry Potter and the Deathly Hallows - J.K. Rowling 




nosed profile. “Karkaroff intends to flee if the Mark 
burns.” 

 “Does he?” said Dumbledore softly, as Fleur Delacour 
and Roger Davies came giggling in from the grounds. 
","['Fleur Delacour', 'Roger Davies', 'Snape', 'Harry Potter', 'Mark', 'Dumbledore']"
12680,"“Karkaroff intends to flee if the Mark 
burns.” 

 “Does he?” said Dumbledore softly, as Fleur Delacour 
and Roger Davies came giggling in from the grounds. 
 “And are you tempted to join him?” 

","['Mark', 'Fleur Delacour', 'Dumbledore', 'Roger Davies']"
12681,"“Does he?” said Dumbledore softly, as Fleur Delacour 
and Roger Davies came giggling in from the grounds. 
 “And are you tempted to join him?” 

 “No,” said Snape, his black eyes on Fleur’s and 
Roger’s retreating figures.","['Fleur Delacour', 'Roger Davies', 'black', 'Snape', 'Fleur', 'Dumbledore', 'Roger']"
12682,"“And are you tempted to join him?” 

 “No,” said Snape, his black eyes on Fleur’s and 
Roger’s retreating figures. “I am not such a coward.” 

","['Roger', 'Fleur', 'black', 'Snape']"
12683,"“No,” said Snape, his black eyes on Fleur’s and 
Roger’s retreating figures. “I am not such a coward.” 

 “No,” agreed Dumbledore.","['black', 'Snape', 'Fleur', 'Dumbledore', 'Roger']"
12684,"“I am not such a coward.” 

 “No,” agreed Dumbledore. “You are a braver man by 
far than Igor Karkaroff.","['Dumbledore', 'Igor Karkaroff']"
12685,"“No,” agreed Dumbledore. “You are a braver man by 
far than Igor Karkaroff. You know, I sometimes think 
we Sort too soon.","['Dumbledore', 'Igor Karkaroff']"
12686,"“You are a braver man by 
far than Igor Karkaroff. You know, I sometimes think 
we Sort too soon. ...” 

",['Igor Karkaroff']
12687,"You know, I sometimes think 
we Sort too soon. ...” 

 He walked away, leaving Snape looking stricken.",['Snape']
12688,"...” 

 He walked away, leaving Snape looking stricken. ... 

",['Snape']
12689,"He walked away, leaving Snape looking stricken. ... 

 And now Harry stood in the headmaster’s office yet 
again.","['Harry', 'Snape']"
12690,"... 

 And now Harry stood in the headmaster’s office yet 
again. It was nighttime, and Dumbledore sagged 
sideways in the thronelike chair behind the desk, 
apparently semiconscious.","['Harry', 'Dumbledore']"
12691,"And now Harry stood in the headmaster’s office yet 
again. It was nighttime, and Dumbledore sagged 
sideways in the thronelike chair behind the desk, 
apparently semiconscious. His right hand dangled 
over the side, blackened and burned.","['Harry', 'Dumbledore']"
12692,"It was nighttime, and Dumbledore sagged 
sideways in the thronelike chair behind the desk, 
apparently semiconscious. His right hand dangled 
over the side, blackened and burned. Snape was 
muttering incantations, pointing his wand at the 
wrist of the hand, while with his left hand he tipped a 
goblet full of thick golden potion down Dumbledore ’s 
throat.","['Dumbledore', 'Snape']"
12693,"His right hand dangled 
over the side, blackened and burned. Snape was 
muttering incantations, pointing his wand at the 
wrist of the hand, while with his left hand he tipped a 
goblet full of thick golden potion down Dumbledore ’s 
throat. After a moment or two, Dumbledore ’s eyelids 
fluttered and opened. 

","['Dumbledore', 'Snape']"
12694,"Snape was 
muttering incantations, pointing his wand at the 
wrist of the hand, while with his left hand he tipped a 
goblet full of thick golden potion down Dumbledore ’s 
throat. After a moment or two, Dumbledore ’s eyelids 
fluttered and opened. 

 “Why,” said Snape, without preamble, “ why did you 
put on that ring?","['Dumbledore', 'Snape']"
12695,"After a moment or two, Dumbledore ’s eyelids 
fluttered and opened. 

 “Why,” said Snape, without preamble, “ why did you 
put on that ring? It carries a curse, surely you 
realized that.","['Dumbledore', 'Snape']"
12696,"“Why,” said Snape, without preamble, “ why did you 
put on that ring? It carries a curse, surely you 
realized that. Why even touch it?” 

",['Snape']
12697,"It carries a curse, surely you 
realized that. Why even touch it?” 

 Marvolo Gaunt’s ring lay on the desk before 
Dumbledore.","['Marvolo Gaunt', 'Dumbledore']"
12698,"Why even touch it?” 

 Marvolo Gaunt’s ring lay on the desk before 
Dumbledore. It was cracked; the sword of Gryffindor 
lay beside it. 

","['Marvolo Gaunt', 'Dumbledore']"
12699,"Marvolo Gaunt’s ring lay on the desk before 
Dumbledore. It was cracked; the sword of Gryffindor 
lay beside it. 

 Dumbledore grimaced. 

","['Marvolo Gaunt', 'Dumbledore']"
12700,"It was cracked; the sword of Gryffindor 
lay beside it. 

 Dumbledore grimaced. 

 “I ... was a fool.",['Dumbledore']
12701,"Dumbledore grimaced. 

 “I ... was a fool. Sorely tempted ...” 



",['Dumbledore']
12702,"“I ... was a fool. Sorely tempted ...” 



 Page | 770 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Tempted by what?” 
Dumbledore did not answer. 



","['Dumbledore', 'Harry Potter']"
12703,"Sorely tempted ...” 



 Page | 770 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Tempted by what?” 
Dumbledore did not answer. 



 “It is a miracle you managed to return here!”","['Dumbledore', 'Harry Potter']"
12704,"Page | 770 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Tempted by what?” 
Dumbledore did not answer. 



 “It is a miracle you managed to return here!” Snape 
sounded furious.","['Dumbledore', 'Harry Potter', 'Snape']"
12705,"“It is a miracle you managed to return here!” Snape 
sounded furious. “That ring carried a curse of 
extraordinary power, to contain it is all we can hope 
for; I have trapped the curse in one hand for the time 
being — ” 

Dumbledore raised his blackened, useless hand, and 
examined it with the expression of one being shown 
an interesting curio. 

","['Dumbledore', 'hope', 'Snape']"
12706,"Snape 
sounded furious. “That ring carried a curse of 
extraordinary power, to contain it is all we can hope 
for; I have trapped the curse in one hand for the time 
being — ” 

Dumbledore raised his blackened, useless hand, and 
examined it with the expression of one being shown 
an interesting curio. 

 “You have done very well, Severus.","['Severus', 'Dumbledore', 'hope', 'Snape']"
12707,"“That ring carried a curse of 
extraordinary power, to contain it is all we can hope 
for; I have trapped the curse in one hand for the time 
being — ” 

Dumbledore raised his blackened, useless hand, and 
examined it with the expression of one being shown 
an interesting curio. 

 “You have done very well, Severus. How long do you 
think I have?” 

","['Severus', 'Dumbledore', 'hope']"
12708,"“You have done very well, Severus. How long do you 
think I have?” 

 Dumbledore ’s tone was conversational; he might have 
been asking for a weather forecast.","['Severus', 'Dumbledore']"
12709,"How long do you 
think I have?” 

 Dumbledore ’s tone was conversational; he might have 
been asking for a weather forecast. Snape hesitated, 
and then said, “I cannot tell.","['Dumbledore', 'Snape']"
12710,"Dumbledore ’s tone was conversational; he might have 
been asking for a weather forecast. Snape hesitated, 
and then said, “I cannot tell. Maybe a year.","['Dumbledore', 'Snape']"
12711,"Snape hesitated, 
and then said, “I cannot tell. Maybe a year. There is 
no halting such a spell forever.",['Snape']
12713,"There is 
no halting such a spell forever. It will spread 
eventually, it is the sort of curse that strengthens over 
time.” 

 Dumbledore smiled.",['Dumbledore']
12714,"It will spread 
eventually, it is the sort of curse that strengthens over 
time.” 

 Dumbledore smiled. The news that he had less than a 
year to live seemed a matter of little or no concern to 
him. 

",['Dumbledore']
12715,"Dumbledore smiled. The news that he had less than a 
year to live seemed a matter of little or no concern to 
him. 

 “I am fortunate, extremely fortunate, that I have you, 
Severus.” 

","['Severus', 'Dumbledore']"
12716,"The news that he had less than a 
year to live seemed a matter of little or no concern to 
him. 

 “I am fortunate, extremely fortunate, that I have you, 
Severus.” 

 “If you had only summoned me a little earlier, I might 
have been able to do more, buy you more time!” said 
Snape furiously.","['Severus', 'able', 'Snape']"
12717,"“I am fortunate, extremely fortunate, that I have you, 
Severus.” 

 “If you had only summoned me a little earlier, I might 
have been able to do more, buy you more time!” said 
Snape furiously. He looked down at the broken ring 
and the sword.","['Severus', 'able', 'Snape']"
12718,"“If you had only summoned me a little earlier, I might 
have been able to do more, buy you more time!” said 
Snape furiously. He looked down at the broken ring 
and the sword. “Did you think that breaking the ring 
would break the curse?” 

“Something like that ...","['able', 'Snape']"
12720,"“Did you think that breaking the ring 
would break the curse?” 

“Something like that ... I was delirious, no doubt. ...” 
said Dumbledore.",['Dumbledore']
12721,"I was delirious, no doubt. ...” 
said Dumbledore. With an effort he straightened 

Page | 771 Harry Potter and the Deathly Hallows - J.K. Rowling 




himself in his chair.","['Dumbledore', 'Harry Potter']"
12722,"...” 
said Dumbledore. With an effort he straightened 

Page | 771 Harry Potter and the Deathly Hallows - J.K. Rowling 




himself in his chair. “Well, really, this makes matters 
much more straightforward.” 

","['Dumbledore', 'Harry Potter']"
12723,"With an effort he straightened 

Page | 771 Harry Potter and the Deathly Hallows - J.K. Rowling 




himself in his chair. “Well, really, this makes matters 
much more straightforward.” 

 Snape looked utterly perplexed.","['Harry Potter', 'Snape']"
12724,"“Well, really, this makes matters 
much more straightforward.” 

 Snape looked utterly perplexed. Dumbledore smiled. 

","['Dumbledore', 'Snape']"
12725,"Snape looked utterly perplexed. Dumbledore smiled. 

 “I refer to the plan Lord Voldemort is revolving around 
me.","['Voldemort', 'Lord', 'Dumbledore', 'Snape']"
12726,"Dumbledore smiled. 

 “I refer to the plan Lord Voldemort is revolving around 
me. His plan to have the poor Malfoy boy murder me.” 

","['Malfoy', 'Voldemort', 'Lord', 'Dumbledore']"
12727,"“I refer to the plan Lord Voldemort is revolving around 
me. His plan to have the poor Malfoy boy murder me.” 

 Snape sat down in the chair Harry had so often 
occupied, across the desk from Dumbledore.","['Snape', 'Harry', 'Voldemort', 'Lord', 'Dumbledore', 'Malfoy']"
12728,"His plan to have the poor Malfoy boy murder me.” 

 Snape sat down in the chair Harry had so often 
occupied, across the desk from Dumbledore. Harry 
could tell that he wanted to say more on the subject 
of Dumbledore ’s cursed hand, but the other held it up 
in polite refusal to discuss the matter further. 
","['Dumbledore', 'Harry', 'Malfoy', 'Snape']"
12729,"Snape sat down in the chair Harry had so often 
occupied, across the desk from Dumbledore. Harry 
could tell that he wanted to say more on the subject 
of Dumbledore ’s cursed hand, but the other held it up 
in polite refusal to discuss the matter further. 
 Scowling, Snape said, “The Dark Lord does not expect 
Draco to succeed.","['Snape', 'Harry', 'Lord', 'Draco', 'Dumbledore']"
12730,"Harry 
could tell that he wanted to say more on the subject 
of Dumbledore ’s cursed hand, but the other held it up 
in polite refusal to discuss the matter further. 
 Scowling, Snape said, “The Dark Lord does not expect 
Draco to succeed. This is merely punishment for 
Lucius’s recent failures.","['Snape', 'Lucius', 'Harry', 'Lord', 'Draco', 'Dumbledore']"
12731,"Scowling, Snape said, “The Dark Lord does not expect 
Draco to succeed. This is merely punishment for 
Lucius’s recent failures. Slow torture for Draco’s 
parents, while they watch him fail and pay the price.” 

","['Lucius', 'Lord', 'Draco', 'Snape']"
12732,"This is merely punishment for 
Lucius’s recent failures. Slow torture for Draco’s 
parents, while they watch him fail and pay the price.” 

 “In short, the boy has had a death sentence 
pronounced upon him as surely as I have,” said 
Dumbledore.","['Lucius', 'Dumbledore', 'Draco']"
12733,"Slow torture for Draco’s 
parents, while they watch him fail and pay the price.” 

 “In short, the boy has had a death sentence 
pronounced upon him as surely as I have,” said 
Dumbledore. “Now, I should have thought the natural 
successor to the job, once Draco fails, is yourself?” 

","['Dumbledore', 'Draco']"
12734,"“In short, the boy has had a death sentence 
pronounced upon him as surely as I have,” said 
Dumbledore. “Now, I should have thought the natural 
successor to the job, once Draco fails, is yourself?” 

 There was a short pause. 

","['Dumbledore', 'Draco']"
12735,"“Now, I should have thought the natural 
successor to the job, once Draco fails, is yourself?” 

 There was a short pause. 

 “That, I think, is the Dark Lord’s plan.” 

","['Lord', 'Draco']"
12736,"There was a short pause. 

 “That, I think, is the Dark Lord’s plan.” 

 “Lord Voldemort foresees a moment in the near future 
when he will not need a spy at Hogwarts?” 

","['Voldemort', 'Lord']"
12737,"“That, I think, is the Dark Lord’s plan.” 

 “Lord Voldemort foresees a moment in the near future 
when he will not need a spy at Hogwarts?” 

 “He believes the school will soon be in his grasp, yes.” 

","['Voldemort', 'Lord']"
12738,"“Lord Voldemort foresees a moment in the near future 
when he will not need a spy at Hogwarts?” 

 “He believes the school will soon be in his grasp, yes.” 

 “And if it does fall into his grasp,” said Dumbledore, 
almost, it seemed, as an aside, “I have your word that 
you will do all in your power to protect the students of 
Hogwarts?” 

","['Voldemort', 'Lord', 'Dumbledore']"
12739,"“He believes the school will soon be in his grasp, yes.” 

 “And if it does fall into his grasp,” said Dumbledore, 
almost, it seemed, as an aside, “I have your word that 
you will do all in your power to protect the students of 
Hogwarts?” 

 Snape gave a stiff nod. 



","['Dumbledore', 'Snape']"
12740,"“And if it does fall into his grasp,” said Dumbledore, 
almost, it seemed, as an aside, “I have your word that 
you will do all in your power to protect the students of 
Hogwarts?” 

 Snape gave a stiff nod. 



 Page | 772 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Good.","['Dumbledore', 'Harry Potter', 'Snape']"
12741,"Snape gave a stiff nod. 



 Page | 772 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Good. Now then.","['Harry Potter', 'Snape']"
12742,"Page | 772 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Good. Now then. Your first priority will be to discover 
what Draco is up to.","['Draco', 'Harry Potter']"
12743,"Now then. Your first priority will be to discover 
what Draco is up to. A frightened teenage boy is a 
danger to others as well as to himself.",['Draco']
12744,"Your first priority will be to discover 
what Draco is up to. A frightened teenage boy is a 
danger to others as well as to himself. Offer him help 
and guidance, he ought to accept, he likes you — ” 

“ — much less since his father has lost favor.",['Draco']
12745,"A frightened teenage boy is a 
danger to others as well as to himself. Offer him help 
and guidance, he ought to accept, he likes you — ” 

“ — much less since his father has lost favor. Draco 
blames me, he thinks I have usurped Lucius’s 
position.” 

","['Lucius', 'Draco']"
12746,"Offer him help 
and guidance, he ought to accept, he likes you — ” 

“ — much less since his father has lost favor. Draco 
blames me, he thinks I have usurped Lucius’s 
position.” 

 “All the same, try.","['Lucius', 'Draco']"
12747,"Draco 
blames me, he thinks I have usurped Lucius’s 
position.” 

 “All the same, try. I am concerned less for myself than 
for accidental victims of whatever schemes might 
occur to the boy.","['Lucius', 'Draco']"
12748,"“All the same, try. I am concerned less for myself than 
for accidental victims of whatever schemes might 
occur to the boy. Ultimately, of course, there is only 
one thing to be done if we are to save him from Lord 
Voldemort’s wrath.” 

","['Voldemort', 'Lord']"
12749,"I am concerned less for myself than 
for accidental victims of whatever schemes might 
occur to the boy. Ultimately, of course, there is only 
one thing to be done if we are to save him from Lord 
Voldemort’s wrath.” 

 Snape raised his eyebrows and his tone was sardonic 
as he asked, “Are you intending to let him kill you?” 

","['Voldemort', 'Lord', 'Snape']"
12750,"Ultimately, of course, there is only 
one thing to be done if we are to save him from Lord 
Voldemort’s wrath.” 

 Snape raised his eyebrows and his tone was sardonic 
as he asked, “Are you intending to let him kill you?” 

 “Certainly not.","['Voldemort', 'Lord', 'Snape']"
12751,"Snape raised his eyebrows and his tone was sardonic 
as he asked, “Are you intending to let him kill you?” 

 “Certainly not. You must kill me.” 

",['Snape']
12753,"You must kill me.” 

 There was a long silence, broken only by an odd 
clicking noise. Fawkes the phoenix was gnawing a bit 
of cuttlebone. 

",['Fawkes']
12754,"There was a long silence, broken only by an odd 
clicking noise. Fawkes the phoenix was gnawing a bit 
of cuttlebone. 

 “Would you like me to do it now?”",['Fawkes']
12755,"Fawkes the phoenix was gnawing a bit 
of cuttlebone. 

 “Would you like me to do it now?” asked Snape, his 
voice heavy with irony.","['Fawkes', 'Snape']"
12756,"“Would you like me to do it now?” asked Snape, his 
voice heavy with irony. “Or would you like a few 
moments to compose an epitaph?” 

“Oh, not quite yet,” said Dumbledore, smiling.","['Dumbledore', 'Snape']"
12757,"asked Snape, his 
voice heavy with irony. “Or would you like a few 
moments to compose an epitaph?” 

“Oh, not quite yet,” said Dumbledore, smiling. “I 
daresay the moment will present itself in due course. 
","['Dumbledore', 'Snape']"
12758,"“Or would you like a few 
moments to compose an epitaph?” 

“Oh, not quite yet,” said Dumbledore, smiling. “I 
daresay the moment will present itself in due course. 
 Given what has happened tonight,” he indicated his 
withered hand, “we can be sure that it will happen 
within a year.” 

",['Dumbledore']
12759,"“I 
daresay the moment will present itself in due course. 
 Given what has happened tonight,” he indicated his 
withered hand, “we can be sure that it will happen 
within a year.” 

 “If you don’t mind dying,” said Snape roughly, “why 
not let Draco do it?” 



","['Draco', 'Snape']"
12760,"Given what has happened tonight,” he indicated his 
withered hand, “we can be sure that it will happen 
within a year.” 

 “If you don’t mind dying,” said Snape roughly, “why 
not let Draco do it?” 



 Page | 773","['Draco', 'Snape']"
12761,"“If you don’t mind dying,” said Snape roughly, “why 
not let Draco do it?” 



 Page | 773 Harry Potter and the Deathly Hallows - J.K. Rowling 




“That boy’s soul is not yet so damaged,” said 
Dumbledore.","['Harry Potter', 'Dumbledore', 'Draco', 'Snape']"
12762,"Page | 773 Harry Potter and the Deathly Hallows - J.K. Rowling 




“That boy’s soul is not yet so damaged,” said 
Dumbledore. “I would not have it ripped apart on my 
account.” 

","['Dumbledore', 'Harry Potter']"
12763,"Harry Potter and the Deathly Hallows - J.K. Rowling 




“That boy’s soul is not yet so damaged,” said 
Dumbledore. “I would not have it ripped apart on my 
account.” 

 “And my soul, Dumbledore? Mine?” 

“You alone know whether it will harm your soul to 
help an old man avoid pain and humiliation,” said 
Dumbledore.","['Dumbledore', 'Harry Potter']"
12764,"“I would not have it ripped apart on my 
account.” 

 “And my soul, Dumbledore? Mine?” 

“You alone know whether it will harm your soul to 
help an old man avoid pain and humiliation,” said 
Dumbledore. “I ask this one great favor of you, 
Severus, because death is coming for me as surely as 
the Chudley Cannons will finish bottom of this year’s 
league.","['Severus', 'Dumbledore']"
12765,"“And my soul, Dumbledore? Mine?” 

“You alone know whether it will harm your soul to 
help an old man avoid pain and humiliation,” said 
Dumbledore. “I ask this one great favor of you, 
Severus, because death is coming for me as surely as 
the Chudley Cannons will finish bottom of this year’s 
league. I confess I should prefer a quick, painless exit 
to the protracted and messy affair it will be if, for 
instance, Greyback is involved — I hear Voldemort 
has recruited him?","['Voldemort', 'Severus', 'Dumbledore']"
12766,"“I ask this one great favor of you, 
Severus, because death is coming for me as surely as 
the Chudley Cannons will finish bottom of this year’s 
league. I confess I should prefer a quick, painless exit 
to the protracted and messy affair it will be if, for 
instance, Greyback is involved — I hear Voldemort 
has recruited him? Or dear Bellatrix, who likes to 
play with her food before she eats it.” 

","['Voldemort', 'Severus', 'Bellatrix']"
12767,"I confess I should prefer a quick, painless exit 
to the protracted and messy affair it will be if, for 
instance, Greyback is involved — I hear Voldemort 
has recruited him? Or dear Bellatrix, who likes to 
play with her food before she eats it.” 

 His tone was light, but his blue eyes pierced Snape as 
they had frequently pierced Harry, as though the soul 
they discussed was visible to him.","['Voldemort', 'Bellatrix', 'Harry', 'Snape']"
12768,"Or dear Bellatrix, who likes to 
play with her food before she eats it.” 

 His tone was light, but his blue eyes pierced Snape as 
they had frequently pierced Harry, as though the soul 
they discussed was visible to him. At last Snape gave 
another curt nod. 

","['curt', 'Bellatrix', 'Harry', 'Snape']"
12769,"His tone was light, but his blue eyes pierced Snape as 
they had frequently pierced Harry, as though the soul 
they discussed was visible to him. At last Snape gave 
another curt nod. 

 Dumbledore seemed satisfied. 

","['curt', 'Harry', 'Dumbledore', 'Snape']"
12770,"At last Snape gave 
another curt nod. 

 Dumbledore seemed satisfied. 

 “Thank you, Severus ...” 

","['curt', 'Severus', 'Dumbledore', 'Snape']"
12771,"Dumbledore seemed satisfied. 

 “Thank you, Severus ...” 

 The office disappeared, and now Snape and 
Dumbledore were strolling together in the deserted 
castle grounds by twilight. 

","['Severus', 'Dumbledore', 'Snape']"
12772,"“Thank you, Severus ...” 

 The office disappeared, and now Snape and 
Dumbledore were strolling together in the deserted 
castle grounds by twilight. 

 “What are you doing with Potter, all these evenings 
you are closeted together?”","['Severus', 'Dumbledore', 'Snape']"
12773,"The office disappeared, and now Snape and 
Dumbledore were strolling together in the deserted 
castle grounds by twilight. 

 “What are you doing with Potter, all these evenings 
you are closeted together?” Snape asked abruptly. 

","['Dumbledore', 'Snape']"
12774,"“What are you doing with Potter, all these evenings 
you are closeted together?” Snape asked abruptly. 

 Dumbledore looked weary. 

","['Dumbledore', 'Snape']"
12775,"Snape asked abruptly. 

 Dumbledore looked weary. 

 “Why?","['Dumbledore', 'Snape']"
12776,"Dumbledore looked weary. 

 “Why? You aren’t trying to give him more detentions, 
Severus?","['Severus', 'Dumbledore']"
12777,"“Why? You aren’t trying to give him more detentions, 
Severus? The boy will soon have spent more time in 
detention than out.” 



",['Severus']
12778,"You aren’t trying to give him more detentions, 
Severus? The boy will soon have spent more time in 
detention than out.” 



 Page | 774 Harry Potter and the Deathly Hallows - J.K. Rowling 




“He is his father over again — ” 

“In looks, perhaps, but his deepest nature is much 
more like his mother’s.","['Severus', 'Harry Potter']"
12779,"The boy will soon have spent more time in 
detention than out.” 



 Page | 774 Harry Potter and the Deathly Hallows - J.K. Rowling 




“He is his father over again — ” 

“In looks, perhaps, but his deepest nature is much 
more like his mother’s. I spend time with Harry 
because I have things to discuss with him, 
information I must give him before it is too late.” 

","['Harry', 'Harry Potter']"
12780,"Page | 774 Harry Potter and the Deathly Hallows - J.K. Rowling 




“He is his father over again — ” 

“In looks, perhaps, but his deepest nature is much 
more like his mother’s. I spend time with Harry 
because I have things to discuss with him, 
information I must give him before it is too late.” 

 “Information,” repeated Snape.","['Harry', 'Harry Potter', 'Snape']"
12781,"I spend time with Harry 
because I have things to discuss with him, 
information I must give him before it is too late.” 

 “Information,” repeated Snape. “You trust him ...","['Harry', 'Snape']"
12782,"“Information,” repeated Snape. “You trust him ... you 
do not trust me.” 

",['Snape']
12787,"It is essential that I give the boy enough 
information for him to do what he needs to do.” 

 “And why may I not have the same information?” 

 “I prefer not to put all of my secrets in one basket, 
particularly not a basket that spends so much time 
dangling on the arm of Lord Voldemort.” 

","['Voldemort', 'Lord']"
12788,"“And why may I not have the same information?” 

 “I prefer not to put all of my secrets in one basket, 
particularly not a basket that spends so much time 
dangling on the arm of Lord Voldemort.” 

 “Which I do on your orders!” 

","['Voldemort', 'Lord']"
12789,"“I prefer not to put all of my secrets in one basket, 
particularly not a basket that spends so much time 
dangling on the arm of Lord Voldemort.” 

 “Which I do on your orders!” 

 “And you do it extremely well.","['Voldemort', 'Lord']"
12790,"“Which I do on your orders!” 

 “And you do it extremely well. Do not think that I 
underestimate the constant danger in which you 
place yourself, Severus.",['Severus']
12791,"“And you do it extremely well. Do not think that I 
underestimate the constant danger in which you 
place yourself, Severus. To give Voldemort what 
appears to be valuable information while withholding 
the essentials is a job I would entrust to nobody but 
you.” 

","['Voldemort', 'Severus']"
12792,"Do not think that I 
underestimate the constant danger in which you 
place yourself, Severus. To give Voldemort what 
appears to be valuable information while withholding 
the essentials is a job I would entrust to nobody but 
you.” 

 “Yet you confide much more in a boy who is incapable 
of Occlumency, whose magic is mediocre, and who 
has a direct connection into the Dark Lord’s mind!” 

","['Voldemort', 'Severus', 'magic', 'Lord']"
12793,"To give Voldemort what 
appears to be valuable information while withholding 
the essentials is a job I would entrust to nobody but 
you.” 

 “Yet you confide much more in a boy who is incapable 
of Occlumency, whose magic is mediocre, and who 
has a direct connection into the Dark Lord’s mind!” 

 “Voldemort fears that connection,” said Dumbledore. 
","['Voldemort', 'Lord', 'magic', 'Dumbledore']"
12794,"“Yet you confide much more in a boy who is incapable 
of Occlumency, whose magic is mediocre, and who 
has a direct connection into the Dark Lord’s mind!” 

 “Voldemort fears that connection,” said Dumbledore. 
 “Not so long ago he had one small taste of what truly 
sharing Harry’s mind means to him.","['magic', 'Harry', 'Voldemort', 'Lord', 'Dumbledore']"
12795,"“Voldemort fears that connection,” said Dumbledore. 
 “Not so long ago he had one small taste of what truly 
sharing Harry’s mind means to him. It was pain such 
as he has never experienced.","['Voldemort', 'Harry', 'Dumbledore']"
12796,"“Not so long ago he had one small taste of what truly 
sharing Harry’s mind means to him. It was pain such 
as he has never experienced. He will not try to 
possess Harry again, I am sure of it.",['Harry']
12797,"It was pain such 
as he has never experienced. He will not try to 
possess Harry again, I am sure of it. Not in that way.” 



",['Harry']
12798,"He will not try to 
possess Harry again, I am sure of it. Not in that way.” 



 Page | 775 Harry Potter and the Deathly Hallows - J.K. Rowling 




“I don’t understand.” 



","['Harry', 'Harry Potter']"
12799,"Not in that way.” 



 Page | 775 Harry Potter and the Deathly Hallows - J.K. Rowling 




“I don’t understand.” 



 “Lord Voldemort’s soul, maimed as it is, cannot bear 
close contact with a soul like Harry’s.","['Voldemort', 'Lord', 'Harry', 'Harry Potter']"
12800,"Page | 775 Harry Potter and the Deathly Hallows - J.K. Rowling 




“I don’t understand.” 



 “Lord Voldemort’s soul, maimed as it is, cannot bear 
close contact with a soul like Harry’s. Like a tongue 
on frozen steel, like flesh in flame — ” 

“Souls?","['Voldemort', 'Lord', 'Harry', 'Harry Potter']"
12801,"“Lord Voldemort’s soul, maimed as it is, cannot bear 
close contact with a soul like Harry’s. Like a tongue 
on frozen steel, like flesh in flame — ” 

“Souls? We were talking of minds!” 

","['Voldemort', 'Lord', 'Harry']"
12802,"Like a tongue 
on frozen steel, like flesh in flame — ” 

“Souls? We were talking of minds!” 

 “In the case of Harry and Lord Voldemort, to speak of 
one is to speak of the other.” 

","['Voldemort', 'Lord', 'Harry']"
